InstituteName,SchoolAddress,SchoolName,Municipality,PhoneNumber
Scuola dell'infanzia di Arco,"Viale Capitelli, 16 38062",Scuola dell'Infanzia di Arco,ARCO,0464-516369
Scuola dell'infanzia di Avio,"Via Dante, 5 38063",,AVIO,0464-684102
Scuola dell'infanzia di Avio,"Via Dante, 5 38063",Scuola dell'Infanzia di Avio,AVIO,0464-684102
Scuola dell'infanzia di Barco di Levico,"Via di S Taddeo, 8 38056",,LEVICO TERME,0461-707295
Scuola dell'infanzia di Barco di Levico,"Via di S Taddeo, 8 38056",Scuola dell'Infanzia di Barco di Levico,LEVICO TERME,0461-707295
Scuola dell'infanzia di Bolognano,"Piazza Vittoria, 1 38062",,ARCO,0464-516315
Scuola dell'infanzia di Bolognano,"Piazza Vittoria, 1 38062",Scuola dell'Infanzia di Bolognano,ARCO,0464-516315
Scuola dell'infanzia di Bondone,"Via Giusti, 46 38080",,BONDONE,0465-299996
Scuola dell'infanzia di Bondone,"Via Giusti, 46 38080",Scuola dell'Infanzia di Bondone,BONDONE,0465-299996
Scuola dell'infanzia di Borgo Sacco,"Via Fedrigotti, 9 38068",,ROVERETO,0464-430541
Scuola dell'infanzia di Borgo Sacco,"Via Fedrigotti, 9 38068",Scuola dell'Infanzia di Borgo Sacco,ROVERETO,0464-430541
Scuola dell'infanzia di Borgo Valsugana,"Piazza Romani, 8 38051",,BORGO VALSUGANA,0461-754771
Scuola dell'infanzia di Borgo Valsugana,"Piazza Romani, 8 38051",Scuola dell'Infanzia di Borgo Valsugana,BORGO VALSUGANA,0461-754771
Scuola dell'infanzia di Brentonico,"Via Mantova, 5 38060",,BRENTONICO,0464-395628
Scuola dell'infanzia di Brentonico,"Via Mantova, 5 38060",Scuola dell'Infanzia di Brentonico,BRENTONICO,0464-395628
Scuola dell'infanzia di Calceranica,"Via Cavour, 2 38050",,CALCERANICA AL LAGO,0461-723325
Scuola dell'infanzia di Calceranica,"Via Cavour, 2 38050",Scuola dell'Infanzia di Calceranica,CALCERANICA AL LAGO,0461-723325
Scuola dell'infanzia di Caldonazzo,"Via Asilo, 1 38052",,CALDONAZZO,0461-724658
Scuola dell'infanzia di Caldonazzo,"Via Asilo, 1 38052",Scuola dell'Infanzia di Caldonazzo,CALDONAZZO,0461-724658
Scuola dell'infanzia di Campitello di Fassa,"Strèda sènc Felip e Giacum, 9 38031",,CAMPITELLO DI FASSA - CIAMPEDEL,0462-750470
Scuola dell'infanzia di Campitello di Fassa,"Strèda sènc Felip e Giacum, 9 38031",Scuola dell'Infanzia di Campitello di Fassa,CAMPITELLO DI FASSA - CIAMPEDEL,0462-750470
Scuola dell'infanzia di Campodenno,"Via S Maurizio, 3 38010",,CAMPODENNO,0461-655166
Scuola dell'infanzia di Campodenno,"Via S Maurizio, 3 38010",Scuola dell'Infanzia di Campodenno,CAMPODENNO,0461-655166
Scuola dell'infanzia di Carano,"Via Giovanelli, 40 38033",,VILLE DI FIEMME,0462-341759
Scuola dell'infanzia di Nave San Rocco,"Via IV Novembre, 34/A 38010",Scuola dell'Infanzia di Nave San Rocco,TERRE D'ADIGE,0461-870656
Scuola dell'infanzia di Nomi,"Via Baroni Del Moll, 2 38060",,NOMI,0464-835294
Scuola dell'infanzia di Nomi,"Via Baroni Del Moll, 2 38060",Scuola dell'Infanzia di Nomi,NOMI,0464-835294
Scuola dell'infanzia di Ospedaletto,"Via XX Settembre, 5 38050",,OSPEDALETTO,347 0362437
Scuola dell'infanzia di Ospedaletto,"Via XX Settembre, 5 38050",Scuola dell'Infanzia di Ospedaletto,OSPEDALETTO,347 0362437
Scuola dell'infanzia di Padergnone,"Via alle Cime - Padergnone, 14 38070",,VALLELAGHI,0461-864358
Scuola dell'infanzia di Padergnone,"Via alle Cime - Padergnone, 14 38070",Scuola dell'Infanzia di Padergnone,VALLELAGHI,0461-864358
Scuola dell'infanzia di Panchià,"Piazza Chiesa, 6 38030",,PANCHIA',0462-814141
Scuola dell'infanzia di Panchià,"Piazza Chiesa, 6 38030",Scuola dell'Infanzia di Panchià,PANCHIA',0462-814141
Scuola dell'infanzia di Pedersano,"Via S Antonio, 1 38060",,VILLA LAGARINA,0464-412151
Scuola dell'infanzia di Pedersano,"Via S Antonio, 1 38060",Scuola dell'Infanzia di Pedersano,VILLA LAGARINA,0464-412151
Scuola dell'infanzia di Pietramurata,"Piazza Mercato, 11 38074",,DRO,0464-507142
Scuola dell'infanzia di Pietramurata,"Piazza Mercato, 11 38074",Scuola dell'Infanzia di Pietramurata,DRO,0464-507142
Scuola dell'infanzia di Pieve Tesino,"Via Fratelli Rizza', 14 38050",,PIEVE TESINO,0461-594733
Scuola dell'infanzia di Pieve Tesino,"Via Fratelli Rizza', 14 38050",Scuola dell'Infanzia di Pieve Tesino,PIEVE TESINO,0461-594733
Scuola dell'infanzia di Pieve di Bono,"Via Fiera - Creto - Pieve di Bono, 9/B 38085",,PIEVE DI BONO-PREZZO,0465-674083
Scuola dell'infanzia di Pieve di Bono,"Via Fiera - Creto - Pieve di Bono, 9/B 38085",Scuola dell'Infanzia di Pieve di Bono,PIEVE DI BONO-PREZZO,0465-674083
Scuola dell'infanzia di Pilcante,"Piazza Vittorio Veneto - Pilcante, 19 38061",,ALA,0464-672588
Scuola dell'infanzia di Pilcante,"Piazza Vittorio Veneto - Pilcante, 19 38061",Scuola dell'Infanzia di Pilcante,ALA,0464-672588
Scuola dell'infanzia di Pinzolo,"Via Al Sole, 43 38086",,PINZOLO,0465-501019
Scuola dell'infanzia di Pinzolo,"Via Al Sole, 43 38086",Scuola dell'Infanzia di Pinzolo,PINZOLO,0465-501019
Scuola dell'infanzia di Ponte Arche,"Via S Giovanni Bosco - Ponte Arche - Bleggio Inferiore, 7 38070",,COMANO TERME,0465-702422
Scuola dell'infanzia di Ponte Arche,"Via S Giovanni Bosco - Ponte Arche - Bleggio Inferiore, 7 38070",Scuola dell'Infanzia di Ponte Arche,COMANO TERME,0465-702422
Scuola dell'infanzia di Povo,"Via Pante', 1 38123",,TRENTO,0461-810049
Scuola dell'infanzia di Povo,"Via Pante', 1 38123",Scuola dell'Infanzia di Povo,TRENTO,0461-810049
Scuola dell'infanzia di Pozza di Trambileno,"Frazione Vanza, 50 38068",,TRAMBILENO,0464-868074
Scuola dell'infanzia di Pozza di Trambileno,"Frazione Vanza, 50 38068",Scuola dell'Infanzia di Pozza di Trambileno,TRAMBILENO,0464-868074
Scuola dell'infanzia di Pressano,"Via Pilati, 16 38015",,LAVIS,0461-240394
Scuola dell'infanzia di Pressano,"Via Pilati, 16 38015",Scuola dell'Infanzia di Pressano,LAVIS,0461-240394
Scuola dell'infanzia di Quadra - Cavrasto,"Frazione Larido, 10 38071",,BLEGGIO SUPERIORE,0465-779575
Scuola dell'infanzia di Quadra - Cavrasto,"Frazione Larido, 10 38071",Scuola dell'Infanzia di Quadra - Cavrasto,BLEGGIO SUPERIORE,0465-779575
"Scuola dell'infanzia di Riva ""Degasperi""","Largo Caduti delle Foibe, 2 38066",,RIVA DEL GARDA,0464-553578
"Scuola dell'infanzia di Riva ""Degasperi""","Largo Caduti delle Foibe, 2 38066",Scuola dell'Infanzia di Riva  &quot;Degasperi&quot;,RIVA DEL GARDA,0464-553578
"Scuola dell'infanzia di Riva del Garda  ""S. Alessandro""","Via S Alessandro, 10 38066",,RIVA DEL GARDA,0464-554051
"Scuola dell'infanzia di Riva del Garda  ""S. Alessandro""","Via S Alessandro, 10 38066",Scuola dell'Infanzia di Riva del Garda  &quot;S. Alessandro&quot;,RIVA DEL GARDA,0464-554051
Scuola dell'infanzia di Roncegno,"Via Baldessari, 15 38050",,RONCEGNO TERME,0461-764199
Scuola dell'infanzia di Roncegno,"Via Baldessari, 15 38050",Scuola dell'Infanzia di Roncegno,RONCEGNO TERME,0461-764199
Scuola dell'infanzia di Ronchi Valsugana,"Via Marchi, 14 38050",,RONCHI VALSUGANA,0461-773197
Scuola dell'infanzia di Ronchi Valsugana,"Via Marchi, 14 38050",Scuola dell'Infanzia di Ronchi Valsugana,RONCHI VALSUGANA,0461-773197
Scuola dell'infanzia di Taio,"Via Edison - Taio, 3 38012",Scuola dell'Infanzia di Taio,PREDAIA,0463-468269
Scuola dell'infanzia di Telve,"Via Paradiso, 1 38050",,TELVE,0461-766315
Scuola dell'infanzia di Telve,"Via Paradiso, 1 38050",Scuola dell'Infanzia di Telve,TELVE,0461-766315
Scuola dell'infanzia di Tenno,"Via Brocchetti, 53 38060",,TENNO,0464-503034
Scuola dell'infanzia di Tenno,"Via Brocchetti, 53 38060",Scuola dell'Infanzia di Tenno,TENNO,0464-503034
Scuola dell'infanzia di Tezze Valsugana,"Via Marconi, 8/A 38055",,GRIGNO,0461-769192
Scuola dell'infanzia di Tezze Valsugana,"Via Marconi, 8/A 38055",Scuola dell'Infanzia di Tezze Valsugana,GRIGNO,0461-769192
Scuola dell'infanzia di Tonadico,"Via Fuganti - Tonadico, 8 38054",,PRIMIERO SAN MARTINO DI CASTROZZA,0439-762062
Scuola dell'infanzia di Tonadico,"Via Fuganti - Tonadico, 8 38054",Scuola dell'Infanzia di Tonadico,PRIMIERO SAN MARTINO DI CASTROZZA,0439-762062
Scuola dell'infanzia di Torbole,"Via Don Davide Gioppi, 72 38069",,NAGO-TORBOLE,0464-505159
Scuola dell'infanzia di Torbole,"Via Don Davide Gioppi, 72 38069",Scuola dell'Infanzia di Torbole,NAGO-TORBOLE,0464-505159
Scuola dell'infanzia di Torcegno,"Via Della Fontana, 15 38050",,TORCEGNO,0461-760796
Scuola dell'infanzia di Torcegno,"Via Della Fontana, 15 38050",Scuola dell'Infanzia di Torcegno,TORCEGNO,0461-760796
Scuola dell'infanzia di Transacqua,"Piazza Municipio - Transacqua, 11 38054",,PRIMIERO SAN MARTINO DI CASTROZZA,0439-62313
Scuola dell'infanzia di Transacqua,"Piazza Municipio - Transacqua, 11 38054",Scuola dell'Infanzia di Transacqua,PRIMIERO SAN MARTINO DI CASTROZZA,0439-62313
"Scuola dell'infanzia di Trento  ""Pedrotti""","Via Asilo Pedrotti, 2 38122",,TRENTO,0461-914039
"Scuola dell'infanzia di Trento  ""Pedrotti""","Via Asilo Pedrotti, 2 38122",Scuola dell'Infanzia di Trento  &quot;Pedrotti&quot;,TRENTO,0461-914039
Scuola dell'infanzia di Trento  Canossiane,"Via Dei Paradisi, 4 38122",,TRENTO,0461-1482248
Scuola dell'infanzia di Trento  Canossiane,"Via Dei Paradisi, 4 38122",Scuola dell'Infanzia di Trento  Canossiane,TRENTO,0461-1482248
Scuola dell'infanzia di Trento  S. Bartolomeo,"Viale Dei Tigli, 9/1 38123",,TRENTO,0461-924555
Scuola dell'infanzia di Trento  S. Bartolomeo,"Viale Dei Tigli, 9/1 38123",Scuola dell'Infanzia di Trento  S. Bartolomeo,TRENTO,0461-924555
"Scuola dell'infanzia di Trento Cognola  ""B. Kofler""","Via Kofler, 10 38121",,TRENTO,0461 235069
"Scuola dell'infanzia di Trento Cognola  ""B. Kofler""","Via Kofler, 10 38121",Scuola dell'Infanzia di Trento Cognola &quot;B. Kofler&quot;,TRENTO,0461 235069
Scuola dell'infanzia di Trento La Clarina,"Via Einaudi, 66 38123",,TRENTO,0461-923464
Scuola dell'infanzia di Trento La Clarina,"Via Einaudi, 66 38123",Scuola dell'Infanzia di Trento La Clarina,TRENTO,0461-923464
"Scuola dell'infanzia di Trento San Donà ""B. Kofler""","Via per Cognola, 43 38122",,TRENTO,0461 260977
"Scuola dell'infanzia di Trento San Donà ""B. Kofler""","Via per Cognola, 43 38122",Scuola dell'Infanzia di Trento San Donà &quot;B. Kofler&quot;,TRENTO,0461 260977
Scuola dell'infanzia di Tuenno,"Via Marconi - Tuenno, 2 38019",,VILLE D'ANAUNIA,0463-451238
Scuola dell'infanzia di Tuenno,"Via Marconi - Tuenno, 2 38019",Scuola dell'Infanzia di Tuenno,VILLE D'ANAUNIA,0463-451238
Scuola dell'infanzia di Varone,"Via Sega, 5 38066",,RIVA DEL GARDA,0464-521350
Scuola dell'infanzia di Varone,"Via Sega, 5 38066",Scuola dell'Infanzia di Varone,RIVA DEL GARDA,0464-521350
Scuola dell'infanzia di Vermiglio,"Via di S Pietro, 26 38029",,VERMIGLIO,0463-758141
Scuola dell'infanzia di Vermiglio,"Via di S Pietro, 26 38029",Scuola dell'Infanzia di Vermiglio,VERMIGLIO,0463-758141
Scuola dell'infanzia di Vezzano,"Via Dante - Vezzano, 24 38070",,VALLELAGHI,0461-864918
Scuola dell'infanzia di Vezzano,"Via Dante - Vezzano, 24 38070",Scuola dell'Infanzia di Vezzano,VALLELAGHI,0461-864918
Scuola dell'infanzia di Vigo Cavedine,"Via Scuola Materna, 1 38073",,CAVEDINE,0461-566061
Scuola dell'infanzia di Vigo Cavedine,"Via Scuola Materna, 1 38073",Scuola dell'Infanzia di Vigo Cavedine,CAVEDINE,0461-566061
Scuola dell'infanzia di Vigo Cortesano,"Via Madonna Dei Prati, 3 38121",,TRENTO,0461-448252
Scuola dell'infanzia di Vigo Cortesano,"Via Madonna Dei Prati, 3 38121",Scuola dell'Infanzia di Vigo Cortesano,TRENTO,0461-448252
Scuola dell'infanzia di Vigo Lomaso,"Frazione Vigo Lomaso - Lomaso, 1 38070",,COMANO TERME,0465-701249
Scuola dell'infanzia di Vigo Lomaso,"Frazione Vigo Lomaso - Lomaso, 1 38070",Scuola dell'Infanzia di Vigo Lomaso,COMANO TERME,0465-701249
Scuola dell'infanzia di Vigo di Fassa,"Strada Giuseppe Soraperra - Pozza di Fassa, 4 38036",,SAN GIOVANNI DI FASSA - SEN JAN,0462-763194
Scuola dell'infanzia di Ghiaie di Gardolo,"Via del Loghét, 69 38121",Scuola dell'Infanzia di Ghiaie di Gardolo,TRENTO,0461-990050
Scuola dell'infanzia di Grigno,"Via Nazario Sauro, 25 38055",,GRIGNO,0461-765333
Scuola dell'infanzia di Grigno,"Via Nazario Sauro, 25 38055",Scuola dell'Infanzia di Grigno,GRIGNO,0461-765333
Scuola dell'infanzia di Ischia di Pergine,"Piazza delle Nogare, 2 38057",,PERGINE VALSUGANA,0461-532285
Scuola dell'infanzia di Ischia di Pergine,"Piazza delle Nogare, 2 38057",Scuola dell'Infanzia di Ischia di Pergine,PERGINE VALSUGANA,0461-532285
Scuola dell'infanzia di Lona,"Via S Rocco, 14 38040",,LONA-LASES,0461-697101
Scuola dell'infanzia di Lona,"Via S Rocco, 14 38040",Scuola dell'Infanzia di Lona,LONA-LASES,0461-697101
Scuola dell'infanzia di Madonna di Campiglio,"Via Serafini - Madonna di Campiglio, 13 38070",,TRE VILLE,0465-442779
Scuola dell'infanzia di Madonna di Campiglio,"Via Serafini - Madonna di Campiglio, 13 38070",Scuola dell'Infanzia di Madonna di Campiglio,TRE VILLE,0465-442779
Scuola dell'infanzia di Madrano,"Via D Oltrefersina, 54 38057",,PERGINE VALSUGANA,0461-552109
Scuola dell'infanzia di Madrano,"Via D Oltrefersina, 54 38057",Scuola dell'Infanzia di Madrano,PERGINE VALSUGANA,0461-552109
Scuola dell'infanzia di Malè,"Via Don Rauzi, 6 38027",,MALE',0463-901925
Scuola dell'infanzia di Malè,"Via Don Rauzi, 6 38027",Scuola dell'Infanzia di Malè,MALE',0463-901925
Scuola dell'infanzia di Marter,"Piazza S Margherita, 2 38050",,RONCEGNO TERME,0461-764505
Scuola dell'infanzia di Marter,"Piazza S Margherita, 2 38050",Scuola dell'Infanzia di Marter,RONCEGNO TERME,0461-764505
"Scuola dell'infanzia di Martignano ""D. Leone Serafini""","Via Sabbionare, 3 38121",,TRENTO,0461-820233
"Scuola dell'infanzia di Martignano ""D. Leone Serafini""","Via Sabbionare, 3 38121",Scuola dell'Infanzia di Martignano,TRENTO,0461-820233
Scuola dell'infanzia di Massone,"Via Maffei - San Martino, 2 38062",,ARCO,0464-517719
Scuola dell'infanzia di Massone,"Via Maffei - San Martino, 2 38062",Scuola dell'Infanzia di Massone,ARCO,0464-517719
Scuola dell'infanzia di Mechel,"Via Don Luigi Borghesi, 35 38023",,CLES,0463-421247
Scuola dell'infanzia di Mechel,"Via Don Luigi Borghesi, 35 38023",Scuola dell'Infanzia di Mechel,CLES,0463-421247
Scuola dell'infanzia di Mezzano,"Via IV Novembre, 16 38050",,MEZZANO,0439-67027
Scuola dell'infanzia di Mezzano,"Via IV Novembre, 16 38050",Scuola dell'Infanzia di Mezzano,MEZZANO,0439-67027
Scuola dell'infanzia di Mezzocorona,"Via S Giovanni Bosco, 4 38016",,MEZZOCORONA,0461-603933
Scuola dell'infanzia di Mezzocorona,"Via S Giovanni Bosco, 4 38016",Scuola dell'Infanzia di Mezzocorona,MEZZOCORONA,0461-603933
Scuola dell'infanzia di Mezzolombardo,"Corso del Popolo, 34/B 38017",,MEZZOLOMBARDO,0461-601324
Scuola dell'infanzia di Mezzolombardo,"Corso del Popolo, 34/B 38017",Scuola dell'Infanzia di Mezzolombardo,MEZZOLOMBARDO,0461-601324
Scuola dell'infanzia di Moena,"Strada don Giovanni Jori, 10 38035",,MOENA - MOENA,0462-573277
Scuola dell'infanzia di Moena,"Strada don Giovanni Jori, 10 38035",Scuola dell'Infanzia di Moena,MOENA - MOENA,0462-573277
Scuola dell'infanzia di Molina di Ledro,"Via Sartori - Molina di Ledro, 25 38067",,LEDRO,0464-508477
Scuola dell'infanzia di Molina di Ledro,"Via Sartori - Molina di Ledro, 25 38067",Scuola dell'Infanzia di Molina di  Ledro,LEDRO,0464-508477
Scuola dell'infanzia di Mollaro,"Via Della Pausa - Mollaro, 1 38012",,PREDAIA,0463-469224
Scuola dell'infanzia di Mollaro,"Via Della Pausa - Mollaro, 1 38012",Scuola dell'Infanzia di Mollaro,PREDAIA,0463-469224
Scuola dell'infanzia di Molveno,"Piazza S Carlo, 20 38018",,MOLVENO,0461-586969
Scuola dell'infanzia di Molveno,"Piazza S Carlo, 20 38018",Scuola dell'Infanzia di Molveno,MOLVENO,0461-586969
Scuola dell'infanzia di Montesover,"Via Capitano Santuari, 1 38048",,SOVER,0461-698351
Scuola dell'infanzia di Montesover,"Via Capitano Santuari, 1 38048",Scuola dell'Infanzia di Montesover,SOVER,0461-698351
Scuola dell'infanzia di Mori,"Via Scuole, 3 38065",,MORI,0464-918156
Scuola dell'infanzia di Mori,"Via Scuole, 3 38065",Scuola dell'Infanzia di Mori,MORI,0464-918156
Scuola dell'infanzia di Nago,"Localita Tezze - Nago,   38069",,NAGO-TORBOLE,0464-506097
Scuola dell'infanzia di Nago,"Localita Tezze - Nago,   38069",Scuola dell'Infanzia di Nago,NAGO-TORBOLE,0464-506097
Scuola dell'infanzia di Nave San Rocco,"Via IV Novembre, 34/A 38010",,TERRE D'ADIGE,0461-870656
Scuola dell'infanzia di Ronzo-Chienis,"Via Del Car, 40 38060",,RONZO-CHIENIS,0464-802944
Scuola dell'infanzia di Ronzo-Chienis,"Via Del Car, 40 38060",Scuola dell'Infanzia di Ronzo-Chienis,RONZO-CHIENIS,0464-802944
"Scuola dell'infanzia di Rovereto  ""Clementino Vannetti""","Via S Maria, 58 38068",,ROVERETO,0464-420061
"Scuola dell'infanzia di Rovereto  ""Clementino Vannetti""","Via S Maria, 58 38068",Scuola dell'Infanzia di Rovereto  &quot;Clementino Vannetti&quot;,ROVERETO,0464-420061
"Scuola dell'infanzia di Rovereto ""Rosmini""","Corso Rosmini, 3 38068",,ROVERETO,0464-421541
"Scuola dell'infanzia di Rovereto ""Rosmini""","Corso Rosmini, 3 38068",Scuola dell'Infanzia di Rovereto &quot;Rosmini&quot;,ROVERETO,0464-421541
Scuola dell'infanzia di S. Croce Bleggio,"Frazione Santa Croce di Bleggio Inferiore, 7 38070",,COMANO TERME,0465-779900
Scuola dell'infanzia di S. Croce Bleggio,"Frazione Santa Croce di Bleggio Inferiore, 7 38070",Scuola dell'Infanzia di S. Croce Bleggio,COMANO TERME,0465-779900
Scuola dell'infanzia di S. Lorenzo in Banale,"Strada del Toat - San Lorenzo, 4 38078",,SAN LORENZO DORSINO,0465-734005
Scuola dell'infanzia di S. Lorenzo in Banale,"Strada del Toat - San Lorenzo, 4 38078",Scuola dell'Infanzia di S. Lorenzo In Banale,SAN LORENZO DORSINO,0465-734005
Scuola dell'infanzia di S. Margherita di Ala,"Via Gazzoletti - Santa Margherita, 35 38061",,ALA,0464-696494
Scuola dell'infanzia di S. Margherita di Ala,"Via Gazzoletti - Santa Margherita, 35 38061",Scuola dell'Infanzia di S. Margherita di Ala,ALA,0464-696494
Scuola dell'infanzia di Sabbionara,"Piazza Conciliazione, 3/B 38063",,AVIO,0464-683225
Scuola dell'infanzia di Sabbionara,"Piazza Conciliazione, 3/B 38063",Scuola dell'Infanzia di Sabbionara,AVIO,0464-683225
Scuola dell'infanzia di San Martino di C.,"Via Laghetto - San Martino Di Castrozza, 30 38054",,PRIMIERO SAN MARTINO DI CASTROZZA,0439-768666
Scuola dell'infanzia di San Martino di C.,"Via Laghetto - San Martino Di Castrozza, 30 38054",Scuola dell'Infanzia di San Martino di C.,PRIMIERO SAN MARTINO DI CASTROZZA,0439-768666
Scuola dell'infanzia di Sarche,"Via Caffaro - Sarche - Calavino, 6 38076",,MADRUZZO,0461-564028
Scuola dell'infanzia di Sarche,"Via Caffaro - Sarche - Calavino, 6 38076",Scuola dell'Infanzia di Sarche,MADRUZZO,0461-564028
Scuola dell'infanzia di Scurelle,"Via Visintainer, 15 38050",,SCURELLE,0461-762268
Scuola dell'infanzia di Scurelle,"Via Visintainer, 15 38050",Scuola dell'Infanzia di Scurelle,SCURELLE,0461-762268
Scuola dell'infanzia di Segno,"Via Sonora - Segno - Taio, 18 38012",,PREDAIA,0463-468064
Scuola dell'infanzia di Segno,"Via Sonora - Segno - Taio, 18 38012",Scuola dell'Infanzia di Segno,PREDAIA,0463-468064
Scuola dell'infanzia di Segonzano,"Frazione Stedro, 80 38047",,SEGONZANO,327-3311981
Scuola dell'infanzia di Segonzano,"Frazione Stedro, 80 38047",Scuola dell'Infanzia di Segonzano,SEGONZANO,327-3311981
Scuola dell'infanzia di Serravalle,"Via Ingenger Tomasi - Serravalle, 5 38061",,ALA,0464-696304
Scuola dell'infanzia di Serravalle,"Via Ingenger Tomasi - Serravalle, 5 38061",Scuola dell'Infanzia di Serravalle,ALA,0464-696304
Scuola dell'infanzia di Siror,"Via Asilo - Siror, 1 38054",,PRIMIERO SAN MARTINO DI CASTROZZA,0439-62790
Scuola dell'infanzia di Siror,"Via Asilo - Siror, 1 38054",Scuola dell'Infanzia di Siror,PRIMIERO SAN MARTINO DI CASTROZZA,0439-62790
Scuola dell'infanzia di Smarano,"Via Torre - Smarano, 6 38012",,PREDAIA,0463-536702
Scuola dell'infanzia di Smarano,"Via Torre - Smarano, 6 38012",Scuola dell'Infanzia di Smarano,PREDAIA,0463-536702
Scuola dell'infanzia di Sopramonte,"Via Canelli - Sopramonte, 5 38123",,TRENTO,0461-867021
Scuola dell'infanzia di Sopramonte,"Via Canelli - Sopramonte, 5 38123",Scuola dell'Infanzia di Sopramonte,TRENTO,0461-867021
Scuola dell'infanzia di Spiazzo Rendena,"Via S Vigilio, 5 38088",,SPIAZZO,0465-801326
Scuola dell'infanzia di Spiazzo Rendena,"Via S Vigilio, 5 38088",Scuola dell'Infanzia di Spiazzo Rendena,SPIAZZO,0465-801326
Scuola dell'infanzia di Spormaggiore,"Via dell Asilo, 2 38010",,SPORMAGGIORE,0461-653390
Scuola dell'infanzia di Spormaggiore,"Via dell Asilo, 2 38010",Scuola dell'Infanzia di Spormaggiore,SPORMAGGIORE,0461-653390
Scuola dell'infanzia di Stenico,"Piazza Dante, 15 38070",,STENICO,0465-771019
Scuola dell'infanzia di Stenico,"Piazza Dante, 15 38070",Scuola dell'Infanzia di Stenico,STENICO,0465-771019
Scuola dell'infanzia di Storo,"Via S Floriano, 22 38089",,STORO,0465-296084
Scuola dell'infanzia di Storo,"Via S Floriano, 22 38089",Scuola dell'Infanzia di Storo,STORO,0465-296084
Scuola dell'infanzia di Strigno,"Piazza IV Novembre - Strigno, 11 38059",,CASTEL IVANO,0461-762327
Scuola dell'infanzia di Strigno,"Piazza IV Novembre - Strigno, 11 38059",Scuola dell'Infanzia di Strigno,CASTEL IVANO,0461-762327
Scuola dell'infanzia di Susà,"Via Dell Asilo, 5 38057",,PERGINE VALSUGANA,0461-538471
Scuola dell'infanzia di Susà,"Via Dell Asilo, 5 38057",Scuola dell'Infanzia di Susà,PERGINE VALSUGANA,0461-538471
Scuola dell'infanzia di Taio,"Via Edison - Taio, 3 38012",,PREDAIA,0463-468269
Scuola dell'infanzia di Carano,"Via Giovanelli, 40 38033",Scuola dell'Infanzia di Carano,VILLE DI FIEMME,0462-341759
Scuola dell'infanzia di Carisolo,"Viale Trento, 4 38080",,CARISOLO,0465-501433
Scuola dell'infanzia di Carisolo,"Viale Trento, 4 38080",Scuola dell'Infanzia di Carisolo,CARISOLO,0465-501433
Scuola dell'infanzia di Casez,"Via della Pontara - Casez, 10 38010",,SANZENO,0463-434219
Scuola dell'infanzia di Casez,"Via della Pontara - Casez, 10 38010",Scuola dell'Infanzia di Casez,SANZENO,0463-434219
Scuola dell'infanzia di Castellano,"Via Caduti, 1 38060",,VILLA LAGARINA,0464-801242
Scuola dell'infanzia di Castellano,"Via Caduti, 1 38060",Scuola dell'Infanzia di Castellano,VILLA LAGARINA,0464-801242
Scuola dell'infanzia di Castello Di Fiemme,"Via Latemar, 2 38030",,CASTELLO-MOLINA DI FIEMME,0462-341153
Scuola dell'infanzia di Castello Di Fiemme,"Via Latemar, 2 38030",Scuola dell'Infanzia di Castello Di Fiemme,CASTELLO-MOLINA DI FIEMME,0462-341153
Scuola dell'infanzia di Cavedine,"Via IV Novembre, 19 38073",,CAVEDINE,0461-568548
Scuola dell'infanzia di Cavedine,"Via IV Novembre, 19 38073",Scuola dell'Infanzia di Cavedine,CAVEDINE,0461-568548
Scuola dell'infanzia di Cembra,"Piazza Zanotelli - Cembra, 1 38034",,CEMBRA LISIGNAGO,0461-680173
Scuola dell'infanzia di Cembra,"Piazza Zanotelli - Cembra, 1 38034",Scuola dell'Infanzia di Cembra,CEMBRA LISIGNAGO,0461-680173
Scuola dell'infanzia di Chizzola,"Via Canestrini - Chizzola, 1 38061",,ALA,0464-696397
Scuola dell'infanzia di Chizzola,"Via Canestrini - Chizzola, 1 38061",Scuola dell'Infanzia di Chizzola,ALA,0464-696397
Scuola dell'infanzia di Cles,"Via Mattioli, 13 38023",,CLES,0463-625164
Scuola dell'infanzia di Cles,"Via Mattioli, 13 38023",Scuola dell'Infanzia di Cles,CLES,0463-625164
Scuola dell'infanzia di Cloz e Brez,"Via di S Stefano, 2/A 38028",,NOVELLA,0463-1980632
Scuola dell'infanzia di Cloz e Brez,"Via di S Stefano, 2/A 38028",Scuola dell'Infanzia di Cloz e Brez,NOVELLA,0463-1980632
Scuola dell'infanzia di Condino,"Via Roma - Condino, 37 38083",,BORGO CHIESE,0465-621009
Scuola dell'infanzia di Condino,"Via Roma - Condino, 37 38083",Scuola dell'Infanzia di Condino,BORGO CHIESE,0465-621009
Scuola dell'infanzia di Coredo,"Via delle antiche fontane - Coredo, 20 38012",,PREDAIA,0463-536416
Scuola dell'infanzia di Coredo,"Via delle antiche fontane - Coredo, 20 38012",Scuola dell'Infanzia di Coredo,PREDAIA,0463-536416
Scuola dell'infanzia di Cristo Re -Trento,"Via Bresadola, 6 38121",,TRENTO,0461-823359
Scuola dell'infanzia di Cristo Re -Trento,"Via Bresadola, 6 38121",Scuola dell'Infanzia di Cristo Re -Trento,TRENTO,0461-823359
Scuola dell'infanzia di Crosano,"Via S Biagio, 30 38060",,BRENTONICO,0464-395693
