school_type,address,phone_number,fax_number,school_email,management_email,office_email,website,miur_code,school_name,school_id,institute_id,institute_id_number
Provinciale,"Via Delle Maddalene,
    
7 -
    
38028    
NOVELLA",+39 0463 831134,+39 0463 831746,ic.fondo@pec.provincia.tn.it,dir.ic.fondo@scuole.provincia.tn.it,segr.ic.fondo@scuole.provincia.tn.it,http://www.icfondorevo.it,TNEE828091,"

                
SCUOLA PRIMARIA ""C.A. Martini"" REVO'
            
",29551,/Scuole/ISTITUTO-COMPRENSIVO-FONDO-REVO2,181
Provinciale,"Via Monsignor Rosati,
    
1 -
    
38010    
ROMENO",+39 0463 831134,+39 0463 831746,ic.fondo@pec.provincia.tn.it,dir.ic.fondo@scuole.provincia.tn.it,segr.ic.fondo@scuole.provincia.tn.it,http://www.icfondorevo.it,TNEE82805R,"

                
SCUOLA PRIMARIA ""MADRE TERESA DI CALCUTTA"" ROMENO
            
",29552,/Scuole/ISTITUTO-COMPRENSIVO-FONDO-REVO2,181
Provinciale,"Piazza Don Stefenelli - Fondo,
    
2 -
    
38020    
BORGO D'ANAUNIA",+39 0463 831134,+39 0463 831746,ic.fondo@pec.provincia.tn.it,dir.ic.fondo@scuole.provincia.tn.it,segr.ic.fondo@scuole.provincia.tn.it,http://www.icfondorevo.it,TNEE82804Q,"

                
SCUOLA PRIMARIA ""PADRE A. STEFENELLI"" FONDO
            
",29553,/Scuole/ISTITUTO-COMPRENSIVO-FONDO-REVO2,181
Provinciale,"Via Nigaiola - Brez,
    
1 -
    
38028    
NOVELLA",+39 0463 831134,+39 0463 831746,ic.fondo@pec.provincia.tn.it,dir.ic.fondo@scuole.provincia.tn.it,segr.ic.fondo@scuole.provincia.tn.it,http://www.icfondorevo.it,TNEE82808X,"

                
SCUOLA PRIMARIA ""Stefano Zuech"" BREZ
            
",29554,/Scuole/ISTITUTO-COMPRENSIVO-FONDO-REVO2,181
Provinciale,"Via Madonna Pellegrina,
    
5 -
    
38020    
BORGO D'ANAUNIA",+39 0463 831134,+39 0463 831746,ic.fondo@pec.provincia.tn.it,dir.ic.fondo@scuole.provincia.tn.it,segr.ic.fondo@scuole.provincia.tn.it,http://www.icfondorevo.it,TNEE82801L,"

                
SCUOLA PRIMARIA CASTELFONDO
            
",29555,/Scuole/ISTITUTO-COMPRENSIVO-FONDO-REVO2,181
Provinciale,"Piazzale Savera,
    
1 -
    
38011    
CAVARENO",+39 0463 831134,+39 0463 831746,ic.fondo@pec.provincia.tn.it,dir.ic.fondo@scuole.provincia.tn.it,segr.ic.fondo@scuole.provincia.tn.it,http://www.icfondorevo.it,TNEE82802N,"

                
SCUOLA PRIMARIA CAVARENO
            
",29556,/Scuole/ISTITUTO-COMPRENSIVO-FONDO-REVO2,181
Provinciale,"Frazione Banco,
    
98 -
    
38010    
SANZENO",+39 0463 831134,+39 0463 831746,ic.fondo@pec.provincia.tn.it,dir.ic.fondo@scuole.provincia.tn.it,segr.ic.fondo@scuole.provincia.tn.it,http://www.icfondorevo.it,TNEE828103,"

                
SCUOLA PRIMARIA SANZENO
            
",29557,/Scuole/ISTITUTO-COMPRENSIVO-FONDO-REVO2,181
Provinciale,"Via Manzoni,
    
7 -
    
38011    
SARNONICO",+39 0463 831134,+39 0463 831746,ic.fondo@pec.provincia.tn.it,dir.ic.fondo@scuole.provincia.tn.it,segr.ic.fondo@scuole.provincia.tn.it,http://www.icfondorevo.it,TNEE82807V,"

                
SCUOLA PRIMARIA SARNONICO
            
",29558,/Scuole/ISTITUTO-COMPRENSIVO-FONDO-REVO2,181
Provinciale,"Via Canestrini,
    
7 -
    
38028    
NOVELLA",+39 0463 831134,+39 0463 831746,ic.fondo@pec.provincia.tn.it,dir.ic.fondo@scuole.provincia.tn.it,segr.ic.fondo@scuole.provincia.tn.it,http://www.icfondorevo.it,TNMM82802L,"

                
SCUOLA SECONDARIA DI PRIMO GRADO ""C.A. Martini"" REVO'
            
",29559,/Scuole/ISTITUTO-COMPRENSIVO-FONDO-REVO2,181
Provinciale,"Via Laviosa Zambotti - Fondo,
    
24 -
    
38020    
BORGO D'ANAUNIA",+39 0463 831134,+39 0463 831746,ic.fondo@pec.provincia.tn.it,dir.ic.fondo@scuole.provincia.tn.it,segr.ic.fondo@scuole.provincia.tn.it,http://www.icfondorevo.it,TNMM82803N,"

                
SCUOLA SECONDARIA DI PRIMO GRADO ""G. B. LAMPI"" FONDO
            
",29560,/Scuole/ISTITUTO-COMPRENSIVO-FONDO-REVO2,181
Provinciale,"Frazione Anghebeni,
    
1 -
    
38060    
VALLARSA",+39 0464 493116,+39 0464 493117,scuolainfanzia.anghebeni@scuole.provincia.tn.it,nan,circolo.coordinamento09@provincia.tn.it,nan,nan,"

                
Scuola dell'Infanzia  di Anghebeni
            
",122611,/Scuole/Circolo-di-coordinamento-n.-94,182
Provinciale,"Via Udine,
    
21 -
    
38068    
ROVERETO",+39 0464 431239,+39 0464 493117,scuolainfanzia.battisti@scuole.provincia.tn.it,nan,circolo.coordinamento09@provincia.tn.it,nan,nan,"

                
Scuola dell'Infanzia di Rovereto ""C. Battisti""
            
",29396,/Scuole/Circolo-di-coordinamento-n.-94,182
Provinciale,"Via Volta,
    
1 -
    
38068    
ROVERETO",+39 0464 420477,+39 0464 493117,scuolainfanzia.fucine@scuole.provincia.tn.it,nan,circolo.coordinamento09@provincia.tn.it,nan,nan,"

                
Scuola dell'Infanzia di Rovereto Fucine
            
",29397,/Scuole/Circolo-di-coordinamento-n.-94,182
Provinciale,"Via Livenza,
    
27 -
    
38068    
ROVERETO",+39 0464 437839,+39 0464 493117,scuolainfanzia.livenza@scuole.provincia.tn.it,nan,circolo.coordinamento09@provincia.tn.it,nan,nan,"

                
Scuola dell'Infanzia di Rovereto Lizzana  ""Girogirotondo""
            
",29398,/Scuole/Circolo-di-coordinamento-n.-94,182
Provinciale,"Via Romani,
    
4 -
    
38068    
ROVERETO",+39 0464 437430,+39 0464 493117,scuolainfanzia.noriglio@scuole.provincia.tn.it,nan,circolo.coordinamento09@provincia.tn.it,nan,nan,"

                
Scuola dell'Infanzia di Rovereto Noriglio
            
",29399,/Scuole/Circolo-di-coordinamento-n.-94,182
Provinciale,"Via Venezia,
    
11 -
    
38068    
ROVERETO",+39 0464 431163,+39 0464 493117,scuolainfanzia.rionesud@scuole.provincia.tn.it,nan,circolo.coordinamento09@provincia.tn.it,nan,nan,"

                
Scuola dell'Infanzia di Rovereto Rione Sud  ""Il giardino incantato""
            
",29400,/Scuole/Circolo-di-coordinamento-n.-94,182
Provinciale,"Via Telani,
    
4 -
    
38068    
ROVERETO",+39 0464 433713,+39 0464 493117,scuolainfanzia.sangiorgio@scuole.provincia.tn.it,nan,circolo.coordinamento09@provincia.tn.it,nan,nan,"

                
Scuola dell'Infanzia di Rovereto San Giorgio   ""Don A. Rossaro""
            
",29401,/Scuole/Circolo-di-coordinamento-n.-94,182
Provinciale,"Frazione Piazza di Terragnolo,
    
14 -
    
38060    
TERRAGNOLO",+39 0464 436345,+39 0464 493117,scuolainfanzia.terragnolo@scuole.provincia.tn.it,nan,circolo.coordinamento09@provincia.tn.it,nan,nan,"

                
Scuola dell'Infanzia di Terragnolo Piazza
            
",29403,/Scuole/Circolo-di-coordinamento-n.-94,182
Provinciale,"Via della Cooperazione,
    
20 -
    
38065    
MORI",+39 0464 917200,+39 0464 493117,scuolainfanzia.tierno@scuole.provincia.tn.it,nan,circolo.coordinamento09@provincia.tn.it,nan,nan,"

                
Scuola dell'Infanzia di Tierno Mori  ""Il girasole""
            
",29404,/Scuole/Circolo-di-coordinamento-n.-94,182
Provinciale,"Via de Magoa,
    
24 -
    
38032    
CANAZEI - CIANACEI",+39 0462 601631,+39 0462 760001,scuolainfanzia.canazei@scuole.provincia.tn.it,nan,coordinamento.scuoleladine@provincia.tn.it,nan,nan,"

                
Scuola dell'Infanzia di Canazei ""Don Simone Micheluzzi de Ciciol""
            
",29406,/Scuole/Coordinamento-pedagogico-scuole-provinciali-dell-infanzia-ladine2,183
Provinciale,"Piaza don Giuseppe Antonio Vian - Pozza di Fassa,
    
3 -
    
38036    
SAN GIOVANNI DI FASSA - SEN JAN",+39 0462 764828,+39 0462 760001,scuolainfanzia.pera@scuole.provincia.tn.it,nan,coordinamento.scuoleladine@provincia.tn.it,nan,nan,"

                
Scuola dell'Infanzia di Pera di Fassa ""don Edy Cinzol""
            
",29407,/Scuole/Coordinamento-pedagogico-scuole-provinciali-dell-infanzia-ladine2,183
Provinciale,"Strada Dolomites,
    
19 -
    
38030    
SORAGA - SORAGA",+39 0462 768277,+39 0462 760001,scuolainfanzia.soraga@scuole.provincia.tn.it,nan,coordinamento.scuoleladine@provincia.tn.it,nan,nan,"

                
Scuola dell'Infanzia di Soraga
            
",29408,/Scuole/Coordinamento-pedagogico-scuole-provinciali-dell-infanzia-ladine2,183
Gestione autonoma,"Via XXIV Maggio,
    
1 -
    
38062    
ARCO",+39 0464 519546,+39 0464 519959,gardascuola@pec.cooperazionetrentina.it,nan,segreteria@gardascuola.it,http://www.gardascuola.it,TNTN04500G,"

                
ISTITUTO TECNICO PER IL SETTORE TECNOLOGICO
            
",134612,/Scuole/GARDASCUOLA-SOCIETA-COOPERATIVA-SOCIALE-ARCO2,184
Gestione autonoma,"Via XXIV Maggio,
    
1 -
    
38062    
ARCO",+39 0464 519546,+39 0464 519959,gardascuola@pec.cooperazionetrentina.it,nan,segreteria@gardascuola.it,http://www.gardascuola.it,TNTN04500G,"

                
ISTITUTO TECNICO PER IL SETTORE ECONOMICO
            
",29413,/Scuole/GARDASCUOLA-SOCIETA-COOPERATIVA-SOCIALE-ARCO2,184
Gestione autonoma,"Via XXIV Maggio,
    
1 -
    
38062    
ARCO",+39 0464 519546,+39 0464 519959,gardascuola@pec.cooperazionetrentina.it,nan,segreteria@gardascuola.it,http://www.gardascuola.it,TNPS00500B,"

                
LICEO SCIENTIFICO OPZIONE SCIENZE APPLICATE
            
",29414,/Scuole/GARDASCUOLA-SOCIETA-COOPERATIVA-SOCIALE-ARCO2,184
Gestione autonoma,"Via XXIV Maggio,
    
1 -
    
38062    
ARCO",+39 0464 519546,+39 0464 519959,gardascuola@pec.cooperazionetrentina.it,nan,segreteria@gardascuola.it,http://www.gardascuola.it,TN1E00800N,"

                
SCUOLA PRIMARIA GARDASCUOLA ARCO
            
",29415,/Scuole/GARDASCUOLA-SOCIETA-COOPERATIVA-SOCIALE-ARCO2,184
Gestione autonoma,"Via XXIV Maggio,
    
1 -
    
38062    
ARCO",+39 0464 519546,+39 0464 519959,gardascuola@pec.cooperazionetrentina.it,nan,segreteria@gardascuola.it,http://www.gardascuola.it,TN1M00800V,"

                
SCUOLA SECONDARIA DI PRIMO GRADO GARDASCUOLA ARCO
            
",29416,/Scuole/GARDASCUOLA-SOCIETA-COOPERATIVA-SOCIALE-ARCO2,184
Gestione autonoma,"Piazzale Orsi,
    
1 -
    
38068    
ROVERETO",+39 0464 433484,+39 0464 436873,iscrizioni.veronesi@pec.it,nan,segreteria.dir@cfpgveronesi.it,http://www.cfpgveronesi.it,TNPSID500S,"

                
LICEO SCIENTIFICO OPZIONE SCIENZE APPLICATE STEAM
            
",29418,/Scuole/Giuseppe-Veronesi-Centro-di-istruzione-scolastica-e-di-formazione-professionale,185
Gestione autonoma,"Piazzale Orsi,
    
1 -
    
38068    
ROVERETO",+39 0464 433484,+39 0464 436873,iscrizioni.veronesi@pec.it,nan,segreteria.dir@cfpgveronesi.it,http://www.cfpgveronesi.it,TNCF002001,"

                
SETTORE INDUSTRIA E ARTIGIANATO
            
",29419,/Scuole/Giuseppe-Veronesi-Centro-di-istruzione-scolastica-e-di-formazione-professionale,185
Gestione autonoma,"Piazzale Orsi,
    
1 -
    
38068    
ROVERETO",+39 0464 433484,+39 0464 436873,iscrizioni.veronesi@pec.it,nan,segreteria.dir@cfpgveronesi.it,http://www.cfpgveronesi.it,nan,"

                
SETTORE INDUSTRIA E ARTIGIANATO SERALE
            
",29420,/Scuole/Giuseppe-Veronesi-Centro-di-istruzione-scolastica-e-di-formazione-professionale,185
Provinciale,"Via Betta,
    
9 -
    
38061    
ALA",+39 0464 671027,+39 0464 674138,ic.ala@pec.provincia.tn.it,dir.ic.ala@scuole.provincia.tn.it,segr.ic.ala@scuole.provincia.tn.it,http://www.istitutocomprensivoala.it,TNEE84801T,"

                
SCUOLA PRIMARIA ""A. BETTA"" ALA
            
",29422,/Scuole/ISTITUTO-COMPRENSIVO-ALA-Antonio-Bresciani2,186
Provinciale,"Via Negrelli - Serravalle,
    
10 -
    
38061    
ALA",+39 0464 696606,+39 0464 674138,ic.ala@pec.provincia.tn.it,dir.ic.ala@scuole.provincia.tn.it,segr.ic.ala@scuole.provincia.tn.it,http://www.istitutocomprensivoala.it,TNEE84802V,"

                
SCUOLA PRIMARIA ""M.T. di Calcutta"" SERRAVALLE
            
",29423,/Scuole/ISTITUTO-COMPRENSIVO-ALA-Antonio-Bresciani2,186
Provinciale,"Via Don Anzelini,
    
2 -
    
38061    
ALA",+39 0464 671119,+39 0464 674138,ic.ala@pec.provincia.tn.it,dir.ic.ala@scuole.provincia.tn.it,segr.ic.ala@scuole.provincia.tn.it,http://www.istitutocomprensivoala.it,TNMM84801R,"

                
SCUOLA SECONDARIA DI PRIMO GRADO ""C. BATTISTI"" ALA
            
",29424,/Scuole/ISTITUTO-COMPRENSIVO-ALA-Antonio-Bresciani2,186
Provinciale,"Via XXV Aprile,
    
1 -
    
38060    
ALDENO",+39 0461 842264,+39 0464 946007,ic.aldeno-mattarello@pec.provincia.tn.it,dir.aldeno.mattarello@scuole.provincia.tn.it,segr.aldeno.mattarello@scuole.provincia.tn.it,http://www.icaldenomattarello.it,TNEE82102V,"

                
SCUOLA PRIMARIA ALDENO
            
",29426,/Scuole/ISTITUTO-COMPRENSIVO-ALDENO-MATTARELLO2,187
Provinciale,"Frazione Petrolli,
    
37 -
    
38060    
CIMONE",+39 0461 855215,+39 0464 946007,ic.aldeno-mattarello@pec.provincia.tn.it,dir.aldeno.mattarello@scuole.provincia.tn.it,segr.aldeno.mattarello@scuole.provincia.tn.it,http://www.icaldenomattarello.it,TNEE82103X,"

                
SCUOLA PRIMARIA CIMONE
            
",29427,/Scuole/ISTITUTO-COMPRENSIVO-ALDENO-MATTARELLO2,187
Provinciale,"Via Poli,
    
11 -
    
38123    
TRENTO",+39 0461 945376,+39 0464 946007,ic.aldeno-mattarello@pec.provincia.tn.it,dir.aldeno.mattarello@scuole.provincia.tn.it,segr.aldeno.mattarello@scuole.provincia.tn.it,http://www.icaldenomattarello.it,TNEE821041,"

                
SCUOLA PRIMARIA MATTARELLO
            
",29428,/Scuole/ISTITUTO-COMPRENSIVO-ALDENO-MATTARELLO2,187
Provinciale,"Via Ai Comuni,
    
6 -
    
38123    
TRENTO",+39 0461 349119,+39 0464 946007,ic.aldeno-mattarello@pec.provincia.tn.it,dir.aldeno.mattarello@scuole.provincia.tn.it,segr.aldeno.mattarello@scuole.provincia.tn.it,http://www.icaldenomattarello.it,TNEE82101T,"

                
SCUOLA PRIMARIA ROMAGNANO TRENTO
            
",29429,/Scuole/ISTITUTO-COMPRENSIVO-ALDENO-MATTARELLO2,187
Provinciale,"Via Della Torre Franca,
    
1 -
    
38123    
TRENTO",+39 0461 945237,+39 0464 946007,ic.aldeno-mattarello@pec.provincia.tn.it,dir.aldeno.mattarello@scuole.provincia.tn.it,segr.aldeno.mattarello@scuole.provincia.tn.it,http://www.icaldenomattarello.it,TNMM82102T,"

                
SCUOLA SECONDARIA DI PRIMO GRADO ""A. FOGAZZARO"" MATTARELLO
            
",29430,/Scuole/ISTITUTO-COMPRENSIVO-ALDENO-MATTARELLO2,187
Provinciale,"Via Alle Albere,
    
1 -
    
38060    
ALDENO",+39 0461 842823,+39 0464 946007,ic.aldeno-mattarello@pec.provincia.tn.it,dir.aldeno.mattarello@scuole.provincia.tn.it,segr.aldeno.mattarello@scuole.provincia.tn.it,http://www.icaldenomattarello.it,TNMM82101R,"

                
SCUOLA SECONDARIA DI PRIMO GRADO ALDENO
            
",29431,/Scuole/ISTITUTO-COMPRENSIVO-ALDENO-MATTARELLO2,187
Provinciale,"Via Di S Antonio,
    
21 -
    
38026    
OSSANA",+39 0463 751261,+39 0463 750043,ic.altavaldisole@pec.provincia.tn.it,dir.icaltavaldisole@scuole.provincia.tn.it,segr.icaltavaldisole@scuole.provincia.tn.it,http://www.icaltavaldisole.it,TNEE832029,"

                
SCUOLA PRIMARIA ""E. BEZZI"" OSSANA
            
",29433,/Scuole/ISTITUTO-COMPRENSIVO-ALTA-VAL-DI-SOLE2,188
Provinciale,"Via Rosmini,
    
6 -
    
38024    
PEIO",+39 0463 754498,+39 0463 750043,ic.altavaldisole@pec.provincia.tn.it,dir.icaltavaldisole@scuole.provincia.tn.it,segr.icaltavaldisole@scuole.provincia.tn.it,http://www.icaltavaldisole.it,TNEE83204B,"

                
SCUOLA PRIMARIA COGOLO DI PEIO
            
",29434,/Scuole/ISTITUTO-COMPRENSIVO-ALTA-VAL-DI-SOLE2,188
Provinciale,"Via Del Comun,
    
5 -
    
38020    
COMMEZZADURA",+39 0463 751129,+39 0463 750043,ic.altavaldisole@pec.provincia.tn.it,dir.icaltavaldisole@scuole.provincia.tn.it,segr.icaltavaldisole@scuole.provincia.tn.it,http://www.icaltavaldisole.it,TNEE83208G,"

                
SCUOLA PRIMARIA COMMEZZADURA
            
",29435,/Scuole/ISTITUTO-COMPRENSIVO-ALTA-VAL-DI-SOLE2,188
Provinciale,"Via Nazionale,
    
12/C -
    
38029    
VERMIGLIO",+39 0364 903859,+39 0463 750043,ic.altavaldisole@pec.provincia.tn.it,dir.icaltavaldisole@scuole.provincia.tn.it,segr.icaltavaldisole@scuole.provincia.tn.it,http://www.icaltavaldisole.it,TNEE83207E,"

                
SCUOLA PRIMARIA PASSO TONALE
            
",29436,/Scuole/ISTITUTO-COMPRENSIVO-ALTA-VAL-DI-SOLE2,188
Provinciale,"Via Dei Baschenis,
    
7 -
    
38020    
PELLIZZANO",+39 0463 751018,+39 0463 750043,ic.altavaldisole@pec.provincia.tn.it,dir.icaltavaldisole@scuole.provincia.tn.it,segr.icaltavaldisole@scuole.provincia.tn.it,http://www.icaltavaldisole.it,TNEE83205C,"

                
SCUOLA PRIMARIA PELLIZZANO
            
",29437,/Scuole/ISTITUTO-COMPRENSIVO-ALTA-VAL-DI-SOLE2,188
Provinciale,"Via Senatore Kessler,
    
5 -
    
38029    
VERMIGLIO",+39 0463 758373,+39 0463 750043,ic.altavaldisole@pec.provincia.tn.it,dir.icaltavaldisole@scuole.provincia.tn.it,segr.icaltavaldisole@scuole.provincia.tn.it,http://www.icaltavaldisole.it,TNEE83206D,"

                
SCUOLA PRIMARIA VERMIGLIO
            
",29438,/Scuole/ISTITUTO-COMPRENSIVO-ALTA-VAL-DI-SOLE2,188
Provinciale,"Via S Michele,
    
11 -
    
38026    
OSSANA",+39 0463 751129,+39 0463 750043,ic.altavaldisole@pec.provincia.tn.it,dir.icaltavaldisole@scuole.provincia.tn.it,segr.icaltavaldisole@scuole.provincia.tn.it,http://www.icaltavaldisole.it,TNMM832017,"

                
SCUOLA SECONDARIA DI PRIMO GRADO ""C. ZANELLA"" FUCINE DI OSSANA
            
",29439,/Scuole/ISTITUTO-COMPRENSIVO-ALTA-VAL-DI-SOLE2,188
Provinciale,"Via Degasperi,
    
4 -
    
38060    
CALLIANO",+39 0464 410475,+39 0461 490699,ic.altavallagarina@pec.provincia.tn.it,dir.ic.altavallagarina@scuole.provincia.tn.it,segr.ic.altavallagarina@scuole.provincia.tn.it,http://www.ic-altavallagarina.it,TNEE86002D,"

                
SCUOLA PRIMARIA ""A.DE VALENTINI"" CALLIANO
            
",29441,/Scuole/ISTITUTO-COMPRENSIVO-ALTA-VALLAGARINA2,189
Provinciale,"Via Stazione,
    
30 -
    
38060    
VOLANO",+39 0464 410475,+39 0461 490699,ic.altavallagarina@pec.provincia.tn.it,dir.ic.altavallagarina@scuole.provincia.tn.it,segr.ic.altavallagarina@scuole.provincia.tn.it,http://www.ic-altavallagarina.it,TNEE86003E,"

                
SCUOLA PRIMARIA ""G. TOVAZZI"" VOLANO
            
",29442,/Scuole/ISTITUTO-COMPRENSIVO-ALTA-VALLAGARINA2,189
Provinciale,"Via Degasperi,
    
2 -
    
38060    
BESENELLO",+39 0464 410475,+39 0461 490699,ic.altavallagarina@pec.provincia.tn.it,dir.ic.altavallagarina@scuole.provincia.tn.it,segr.ic.altavallagarina@scuole.provincia.tn.it,http://www.ic-altavallagarina.it,TNEE86001C,"

                
SCUOLA PRIMARIA ""S. PELLICO"" BESENELLO
            
",29443,/Scuole/ISTITUTO-COMPRENSIVO-ALTA-VALLAGARINA2,189
Provinciale,"Via Manzoni,
    
3 -
    
38068    
ROVERETO",+39 0464 410475,+39 0461 490699,ic.altavallagarina@pec.provincia.tn.it,dir.ic.altavallagarina@scuole.provincia.tn.it,segr.ic.altavallagarina@scuole.provincia.tn.it,http://www.ic-altavallagarina.it,TNMM86001B,"

                
SCUOLA SECONDARIA DI PRIMO GRADO ""ALTA VALLAGARINA"" VOLANO
            
",29444,/Scuole/ISTITUTO-COMPRENSIVO-ALTA-VALLAGARINA2,189
Provinciale,"Via S Osvaldo,
    
5 -
    
38043    
BEDOLLO",+39 0461 556844,+39 0461 558163,ic.pine@pec.provincia.tn.it,dir.ic.altopianodipine@scuole.provincia.tn.it,segr.ic.altopianodipine@scuole.provincia.tn.it,http://www.icpine.eu,TNEE81605E,"

                
SCUOLA PRIMARIA  ""ABRAMO ANDREATTA"" BEDOLLO
            
",29446,/Scuole/ISTITUTO-COMPRENSIVO-ALTOPIANO-DI-PINE2,190
Provinciale,"Via delle Scuole,
    
15 -
    
38042    
BASELGA DI PINE'",+39 0461 558317,+39 0461 558163,ic.pine@pec.provincia.tn.it,dir.ic.altopianodipine@scuole.provincia.tn.it,segr.ic.altopianodipine@scuole.provincia.tn.it,http://www.icpine.eu,TNEE81601A,"

                
SCUOLA PRIMARIA ""G. DALLAFIOR"" BASELGA DI PINE'
            
",29447,/Scuole/ISTITUTO-COMPRENSIVO-ALTOPIANO-DI-PINE2,190
Provinciale,"Via della Chiesa,
    
3 -
    
38042    
BASELGA DI PINE'",+39 0461 558300,+39 0461 558163,ic.pine@pec.provincia.tn.it,dir.ic.altopianodipine@scuole.provincia.tn.it,segr.ic.altopianodipine@scuole.provincia.tn.it,http://www.icpine.eu,TNEE81602B,"

                
SCUOLA PRIMARIA ""G. VERDI"" MIOLA BASELGA DI PINE'
            
",29448,/Scuole/ISTITUTO-COMPRENSIVO-ALTOPIANO-DI-PINE2,190
Provinciale,"Via del XXVI Maggio - Baselga,
    
6 -
    
38042    
BASELGA DI PINE'",+39 0461 557138,+39 0461 558163,ic.pine@pec.provincia.tn.it,dir.ic.altopianodipine@scuole.provincia.tn.it,segr.ic.altopianodipine@scuole.provincia.tn.it,http://www.icpine.eu,TNMM816019,"

                
SCUOLA SECONDARIA DI PRIMO GRADO ""DON GIUSEPPE TARTER""BASELGA DI PINE'
            
",29449,/Scuole/ISTITUTO-COMPRENSIVO-ALTOPIANO-DI-PINE2,190
Provinciale,"Via Nas,
    
28 -
    
38062    
ARCO",+39 0464 516122,+39 0464 517064,ic.arco@pec.provincia.tn.it,dir.ic.arco@scuole.provincia.tn.it,segr.ic.arco@scuole.provincia.tn.it,http://www.icarco.edu.it,TNEE840039,"

                
SCUOLA PRIMARIA ""G. SEGANTINI"" ARCO
            
",29451,/Scuole/ISTITUTO-COMPRENSIVO-ARCO2,191
Provinciale,"Viale Stazione,
    
2 -
    
38062    
ARCO",+39 0464 518610,+39 0464 517064,ic.arco@pec.provincia.tn.it,dir.ic.arco@scuole.provincia.tn.it,segr.ic.arco@scuole.provincia.tn.it,http://www.icarco.edu.it,TNEE840017,"

                
SCUOLA PRIMARIA BOLOGNANO
            
",29452,/Scuole/ISTITUTO-COMPRENSIVO-ARCO2,191
Provinciale,"Via Maffei - San Martino,
    
2 -
    
38062    
ARCO",+39 0464 516679,+39 0464 517064,ic.arco@pec.provincia.tn.it,dir.ic.arco@scuole.provincia.tn.it,segr.ic.arco@scuole.provincia.tn.it,http://www.icarco.edu.it,TNEE840028,"

                
SCUOLA PRIMARIA MASSONE
            
",29453,/Scuole/ISTITUTO-COMPRENSIVO-ARCO2,191
Provinciale,"Via Fossa,
    
8 -
    
38062    
ARCO",+39 0464 516187,+39 0464 517064,ic.arco@pec.provincia.tn.it,dir.ic.arco@scuole.provincia.tn.it,segr.ic.arco@scuole.provincia.tn.it,http://www.icarco.edu.it,TNEE84004A,"

                
SCUOLA PRIMARIA ROMARZOLLO
            
",29454,/Scuole/ISTITUTO-COMPRENSIVO-ARCO2,191
Provinciale,"Localita Prabi,
     -
    
38062    
ARCO",+39 0464 516429,+39 0464 517064,ic.arco@pec.provincia.tn.it,dir.ic.arco@scuole.provincia.tn.it,segr.ic.arco@scuole.provincia.tn.it,http://www.icarco.edu.it,TNMM840016,"

                
SCUOLA SECONDARIA DI PRIMO GRADO ""N. D'ARCO"" ARCO
            
",29455,/Scuole/ISTITUTO-COMPRENSIVO-ARCO2,191
Provinciale,"Via Monte Cristallo,
    
2 -
    
38057    
PERGINE VALSUGANA",+39 0461 532261,+39 0461 533167,ic.pergine1@pec.provincia.tn.it,dir.ic.pergine1@scuole.provincia.tn.it,segr.ic.pergine1@scuole.provincia.tn.it,http://www.icpergine1.it/,TNEE81402Q,"

                
SCUOLA PRIMARIA ""DON L. MILANI"" PERGINE VALSUGANA
            
",29607,/Scuole/ISTITUTO-COMPRENSIVO-PERGINE-12,192
Provinciale,"Via Delle Scuole,
    
4 -
    
38057    
PERGINE VALSUGANA",+39 0461 532261,+39 0461 533167,ic.pergine1@pec.provincia.tn.it,dir.ic.pergine1@scuole.provincia.tn.it,segr.ic.pergine1@scuole.provincia.tn.it,http://www.icpergine1.it/,TNEE81403R,"

                
SCUOLA PRIMARIA CANEZZA
            
",29608,/Scuole/ISTITUTO-COMPRENSIVO-PERGINE-12,192
Provinciale,"Maso Ronca,
    
1 -
    
38050    
FIEROZZO - VLARÖTZ",+39 0461 532261,+39 0461 533167,ic.pergine1@pec.provincia.tn.it,dir.ic.pergine1@scuole.provincia.tn.it,segr.ic.pergine1@scuole.provincia.tn.it,http://www.icpergine1.it/,TNEE81401P,"

                
SCUOLA PRIMARIA S.FELICE FIEROZZO
            
",29609,/Scuole/ISTITUTO-COMPRENSIVO-PERGINE-12,192
Provinciale,"Localita Pintarei,
    
21 -
    
38050    
SANT'ORSOLA TERME",+39 0461 532261,+39 0461 533167,ic.pergine1@pec.provincia.tn.it,dir.ic.pergine1@scuole.provincia.tn.it,segr.ic.pergine1@scuole.provincia.tn.it,http://www.icpergine1.it/,TNEE81406X,"

                
SCUOLA PRIMARIA SANT'ORSOLA
            
",29610,/Scuole/ISTITUTO-COMPRENSIVO-PERGINE-12,192
Provinciale,"Via Dei Spiazzi,
    
3 -
    
38057    
PERGINE VALSUGANA",+39 0461 532261,+39 0461 533167,ic.pergine1@pec.provincia.tn.it,dir.ic.pergine1@scuole.provincia.tn.it,segr.ic.pergine1@scuole.provincia.tn.it,http://www.icpergine1.it/,TNEE814071,"

                
SCUOLA PRIMARIA ZIVIGNAGO
            
",29611,/Scuole/ISTITUTO-COMPRENSIVO-PERGINE-12,192
