,ord_scol,tipo_orario,num_anni,etichetta,percentuale_ammessi,anno,miur_code
721,Primary School,Morning,5,Amessi 2019/20,100.0,4,TNIC846004
722,Primary School,Morning,5,Amessi 2019/20,100.0,5,TNIC846004
723,Middle School,Morning,3,Amessi 2020/21,100.0,1,TNIC846004
724,Middle School,Morning,3,Amessi 2020/21,95.74468085106383,2,TNIC846004
725,Middle School,Morning,3,Amessi 2020/21,100.0,3,TNIC846004
726,Middle School,Morning,3,Amessi 2021/22,97.70114942528735,1,TNIC846004
727,Middle School,Morning,3,Amessi 2021/22,97.8021978021978,2,TNIC846004
728,Middle School,Morning,3,Amessi 2021/22,97.77777777777776,3,TNIC846004
729,Middle School,Morning,3,Amessi 2019/20,100.0,1,TNIC846004
730,Middle School,Morning,3,Amessi 2019/20,98.9247311827957,2,TNIC846004
731,Middle School,Morning,3,Amessi 2019/20,100.0,3,TNIC846004
732,Primary School,Morning,5,Amessi 2020/21,100.0,1,TNIC817004
733,Primary School,Morning,5,Amessi 2020/21,100.0,2,TNIC817004
734,Primary School,Morning,5,Amessi 2020/21,100.0,3,TNIC817004
735,Primary School,Morning,5,Amessi 2020/21,100.0,4,TNIC817004
736,Primary School,Morning,5,Amessi 2020/21,100.0,5,TNIC817004
737,Primary School,Morning,5,Amessi 2021/22,98.38709677419357,1,TNIC817004
738,Primary School,Morning,5,Amessi 2021/22,100.0,2,TNIC817004
739,Primary School,Morning,5,Amessi 2021/22,98.78048780487804,3,TNIC817004
740,Primary School,Morning,5,Amessi 2021/22,100.0,4,TNIC817004
741,Primary School,Morning,5,Amessi 2021/22,100.0,5,TNIC817004
742,Primary School,Morning,5,Amessi 2019/20,100.0,1,TNIC817004
743,Primary School,Morning,5,Amessi 2019/20,100.0,2,TNIC817004
744,Primary School,Morning,5,Amessi 2019/20,100.0,3,TNIC817004
745,Primary School,Morning,5,Amessi 2019/20,100.0,4,TNIC817004
746,Primary School,Morning,5,Amessi 2019/20,100.0,5,TNIC817004
747,Middle School,Morning,3,Amessi 2020/21,100.0,1,TNIC817004
748,Middle School,Morning,3,Amessi 2020/21,100.0,2,TNIC817004
749,Middle School,Morning,3,Amessi 2020/21,100.0,3,TNIC817004
750,Middle School,Morning,3,Amessi 2021/22,100.0,1,TNIC817004
751,Middle School,Morning,3,Amessi 2021/22,100.0,2,TNIC817004
752,Middle School,Morning,3,Amessi 2021/22,100.0,3,TNIC817004
753,Middle School,Morning,3,Amessi 2019/20,100.0,1,TNIC817004
754,Middle School,Morning,3,Amessi 2019/20,100.0,2,TNIC817004
755,Middle School,Morning,3,Amessi 2019/20,100.0,3,TNIC817004
756,Primary School,Morning,5,Amessi 2020/21,100.0,1,TNIC838005
757,Primary School,Morning,5,Amessi 2020/21,99.03846153846156,2,TNIC838005
758,Primary School,Morning,5,Amessi 2020/21,100.0,3,TNIC838005
759,Primary School,Morning,5,Amessi 2020/21,100.0,4,TNIC838005
760,Primary School,Morning,5,Amessi 2020/21,100.0,5,TNIC838005
761,Primary School,Morning,5,Amessi 2021/22,97.33333333333334,1,TNIC838005
762,Primary School,Morning,5,Amessi 2021/22,100.0,2,TNIC838005
763,Primary School,Morning,5,Amessi 2021/22,100.0,3,TNIC838005
764,Primary School,Morning,5,Amessi 2021/22,98.9010989010989,4,TNIC838005
765,Primary School,Morning,5,Amessi 2021/22,100.0,5,TNIC838005
766,Primary School,Morning,5,Amessi 2019/20,100.0,1,TNIC838005
767,Primary School,Morning,5,Amessi 2019/20,100.0,2,TNIC838005
768,Primary School,Morning,5,Amessi 2019/20,100.0,3,TNIC838005
769,Primary School,Morning,5,Amessi 2019/20,100.0,4,TNIC838005
770,Primary School,Morning,5,Amessi 2019/20,100.0,5,TNIC838005
771,Middle School,Morning,3,Amessi 2020/21,98.1818181818182,1,TNIC838005
772,Middle School,Morning,3,Amessi 2020/21,97.67441860465117,2,TNIC838005
773,Middle School,Morning,3,Amessi 2020/21,96.29629629629628,3,TNIC838005
774,Middle School,Morning,3,Amessi 2021/22,96.96969696969695,1,TNIC838005
775,Middle School,Morning,3,Amessi 2021/22,97.27272727272728,2,TNIC838005
776,Middle School,Morning,3,Amessi 2021/22,98.50746268656717,3,TNIC838005
777,Middle School,Morning,3,Amessi 2019/20,100.0,1,TNIC838005
778,Middle School,Morning,3,Amessi 2019/20,100.0,2,TNIC838005
779,Middle School,Morning,3,Amessi 2019/20,99.05660377358492,3,TNIC838005
780,Primary School,Morning,5,Amessi 2020/21,100.0,1,TNIC804002
781,Primary School,Morning,5,Amessi 2020/21,100.0,2,TNIC804002
782,Primary School,Morning,5,Amessi 2020/21,100.0,3,TNIC804002
783,Primary School,Morning,5,Amessi 2020/21,100.0,4,TNIC804002
784,Primary School,Morning,5,Amessi 2020/21,100.0,5,TNIC804002
785,Primary School,Morning,5,Amessi 2021/22,100.0,1,TNIC804002
786,Primary School,Morning,5,Amessi 2021/22,100.0,2,TNIC804002
787,Primary School,Morning,5,Amessi 2021/22,100.0,3,TNIC804002
788,Primary School,Morning,5,Amessi 2021/22,100.0,4,TNIC804002
789,Primary School,Morning,5,Amessi 2021/22,100.0,5,TNIC804002
790,Primary School,Morning,5,Amessi 2019/20,100.0,1,TNIC804002
791,Primary School,Morning,5,Amessi 2019/20,100.0,2,TNIC804002
792,Primary School,Morning,5,Amessi 2019/20,100.0,3,TNIC804002
793,Primary School,Morning,5,Amessi 2019/20,100.0,4,TNIC804002
794,Primary School,Morning,5,Amessi 2019/20,100.0,5,TNIC804002
795,Middle School,Morning,3,Amessi 2020/21,100.0,1,TNIC804002
796,Middle School,Morning,3,Amessi 2020/21,100.0,2,TNIC804002
797,Middle School,Morning,3,Amessi 2020/21,100.0,3,TNIC804002
798,Middle School,Morning,3,Amessi 2021/22,100.0,1,TNIC804002
799,Middle School,Morning,3,Amessi 2021/22,100.0,2,TNIC804002
800,Middle School,Morning,3,Amessi 2021/22,97.14285714285714,3,TNIC804002
801,Middle School,Morning,3,Amessi 2019/20,100.0,1,TNIC804002
802,Middle School,Morning,3,Amessi 2019/20,100.0,2,TNIC804002
803,Middle School,Morning,3,Amessi 2019/20,100.0,3,TNIC804002
804,Primary School,Morning,5,Amessi 2020/21,100.0,1,TNIC82800E
805,Primary School,Morning,5,Amessi 2020/21,100.0,2,TNIC82800E
806,Primary School,Morning,5,Amessi 2020/21,100.0,3,TNIC82800E
807,Primary School,Morning,5,Amessi 2020/21,100.0,4,TNIC82800E
808,Primary School,Morning,5,Amessi 2020/21,100.0,5,TNIC82800E
809,Primary School,Morning,5,Amessi 2021/22,100.0,1,TNIC82800E
810,Primary School,Morning,5,Amessi 2021/22,100.0,2,TNIC82800E
811,Primary School,Morning,5,Amessi 2021/22,100.0,3,TNIC82800E
812,Primary School,Morning,5,Amessi 2021/22,100.0,4,TNIC82800E
813,Primary School,Morning,5,Amessi 2021/22,100.0,5,TNIC82800E
814,Primary School,Morning,5,Amessi 2019/20,100.0,1,TNIC82800E
815,Primary School,Morning,5,Amessi 2019/20,100.0,2,TNIC82800E
816,Primary School,Morning,5,Amessi 2019/20,100.0,3,TNIC82800E
817,Primary School,Morning,5,Amessi 2019/20,100.0,4,TNIC82800E
818,Primary School,Morning,5,Amessi 2019/20,100.0,5,TNIC82800E
819,Middle School,Morning,3,Amessi 2020/21,100.0,1,TNIC82800E
820,Middle School,Morning,3,Amessi 2020/21,97.95918367346938,2,TNIC82800E
821,Middle School,Morning,3,Amessi 2020/21,100.0,3,TNIC82800E
822,Middle School,Morning,3,Amessi 2021/22,94.9579831932773,1,TNIC82800E
823,Middle School,Morning,3,Amessi 2021/22,99.1869918699187,2,TNIC82800E
824,Middle School,Morning,3,Amessi 2021/22,98.96907216494846,3,TNIC82800E
825,Middle School,Morning,3,Amessi 2019/20,100.0,1,TNIC82800E
826,Middle School,Morning,3,Amessi 2019/20,100.0,2,TNIC82800E
827,Middle School,Morning,3,Amessi 2019/20,98.4251968503937,3,TNIC82800E
828,Highschool,Morning,4,Amessi 2020/21,100.0,1,TNCF002001
829,Highschool,Morning,4,Amessi 2020/21,96.0,2,TNCF002001
830,Highschool,Morning,4,Amessi 2020/21,100.0,3,TNCF002001
831,Highschool,Morning,4,Amessi 2020/21,0.0,4,TNCF002001
832,Highschool,Morning,4,Amessi 2021/22,97.2222222222222,1,TNCF002001
833,Highschool,Morning,4,Amessi 2021/22,89.28571428571429,2,TNCF002001
834,Highschool,Morning,4,Amessi 2021/22,95.23809523809524,3,TNCF002001
835,Highschool,Morning,4,Amessi 2021/22,100.0,4,TNCF002001
836,Highschool,Morning,4,Amessi 2019/20,100.0,1,TNCF002001
837,Highschool,Morning,4,Amessi 2019/20,100.0,2,TNCF002001
838,Highschool,Morning,4,Amessi 2019/20,0.0,3,TNCF002001
839,Highschool,Morning,4,Amessi 2019/20,0.0,4,TNCF002001
840,Professional School,Morning,5,Amessi 2020/21,85.71428571428571,1,TNCF002001
841,Professional School,Morning,5,Amessi 2020/21,81.08108108108108,2,TNCF002001
842,Professional School,Morning,5,Amessi 2020/21,93.93939393939394,3,TNCF002001
843,Professional School,Morning,5,Amessi 2020/21,89.90825688073394,4,TNCF002001
844,Professional School,Morning,5,Amessi 2020/21,91.66666666666666,5,TNCF002001
845,Professional School,Morning,5,Amessi 2021/22,81.03448275862068,1,TNCF002001
846,Professional School,Morning,5,Amessi 2021/22,83.2,2,TNCF002001
847,Professional School,Morning,5,Amessi 2021/22,90.51094890510949,3,TNCF002001
848,Professional School,Morning,5,Amessi 2021/22,83.49514563106796,4,TNCF002001
849,Professional School,Morning,5,Amessi 2021/22,82.75862068965517,5,TNCF002001
850,Professional School,Morning,5,Amessi 2019/20,94.9640287769784,1,TNCF002001
851,Professional School,Morning,5,Amessi 2019/20,97.8102189781022,2,TNCF002001
852,Professional School,Morning,5,Amessi 2019/20,97.54601226993866,3,TNCF002001
853,Professional School,Morning,5,Amessi 2019/20,97.43589743589745,4,TNCF002001
854,Professional School,Morning,5,Amessi 2019/20,100.0,5,TNCF002001
855,Professional School,Evening,5,Amessi 2020/21,0.0,1,TNCF002001
856,Professional School,Evening,5,Amessi 2020/21,47.05882352941176,2,TNCF002001
857,Professional School,Evening,5,Amessi 2020/21,60.0,3,TNCF002001
858,Professional School,Evening,5,Amessi 2020/21,0.0,4,TNCF002001
859,Professional School,Evening,5,Amessi 2020/21,0.0,5,TNCF002001
860,Professional School,Evening,5,Amessi 2021/22,0.0,1,TNCF002001
861,Professional School,Evening,5,Amessi 2021/22,13.333333333333334,2,TNCF002001
862,Professional School,Evening,5,Amessi 2021/22,71.42857142857143,3,TNCF002001
863,Professional School,Evening,5,Amessi 2021/22,0.0,4,TNCF002001
864,Professional School,Evening,5,Amessi 2021/22,0.0,5,TNCF002001
865,Professional School,Evening,5,Amessi 2019/20,0.0,1,TNCF002001
866,Professional School,Evening,5,Amessi 2019/20,58.333333333333336,2,TNCF002001
867,Professional School,Evening,5,Amessi 2019/20,81.81818181818183,3,TNCF002001
868,Professional School,Evening,5,Amessi 2019/20,0.0,4,TNCF002001
869,Professional School,Evening,5,Amessi 2019/20,0.0,5,TNCF002001
870,Primary School,Morning,5,Amessi 2020/21,100.0,1,TNIC84800Q
871,Primary School,Morning,5,Amessi 2020/21,100.0,2,TNIC84800Q
872,Primary School,Morning,5,Amessi 2020/21,100.0,3,TNIC84800Q
873,Primary School,Morning,5,Amessi 2020/21,100.0,4,TNIC84800Q
874,Primary School,Morning,5,Amessi 2020/21,100.0,5,TNIC84800Q
875,Primary School,Morning,5,Amessi 2021/22,98.82352941176472,1,TNIC84800Q
876,Primary School,Morning,5,Amessi 2021/22,100.0,2,TNIC84800Q
877,Primary School,Morning,5,Amessi 2021/22,100.0,3,TNIC84800Q
878,Primary School,Morning,5,Amessi 2021/22,100.0,4,TNIC84800Q
879,Primary School,Morning,5,Amessi 2021/22,100.0,5,TNIC84800Q
880,Primary School,Morning,5,Amessi 2019/20,100.0,1,TNIC84800Q
881,Primary School,Morning,5,Amessi 2019/20,100.0,2,TNIC84800Q
882,Primary School,Morning,5,Amessi 2019/20,100.0,3,TNIC84800Q
883,Primary School,Morning,5,Amessi 2019/20,100.0,4,TNIC84800Q
884,Primary School,Morning,5,Amessi 2019/20,100.0,5,TNIC84800Q
885,Middle School,Morning,3,Amessi 2020/21,100.0,1,TNIC84800Q
886,Middle School,Morning,3,Amessi 2020/21,100.0,2,TNIC84800Q
887,Middle School,Morning,3,Amessi 2020/21,100.0,3,TNIC84800Q
888,Middle School,Morning,3,Amessi 2021/22,98.9010989010989,1,TNIC84800Q
889,Middle School,Morning,3,Amessi 2021/22,100.0,2,TNIC84800Q
890,Middle School,Morning,3,Amessi 2021/22,97.61904761904762,3,TNIC84800Q
891,Middle School,Morning,3,Amessi 2019/20,100.0,1,TNIC84800Q
892,Middle School,Morning,3,Amessi 2019/20,100.0,2,TNIC84800Q
893,Middle School,Morning,3,Amessi 2019/20,100.0,3,TNIC84800Q
894,Primary School,Morning,5,Amessi 2020/21,100.0,1,TNIC82100Q
895,Primary School,Morning,5,Amessi 2020/21,100.0,2,TNIC82100Q
896,Primary School,Morning,5,Amessi 2020/21,100.0,3,TNIC82100Q
897,Primary School,Morning,5,Amessi 2020/21,100.0,4,TNIC82100Q
898,Primary School,Morning,5,Amessi 2020/21,100.0,5,TNIC82100Q
899,Primary School,Morning,5,Amessi 2021/22,99.13793103448276,1,TNIC82100Q
900,Primary School,Morning,5,Amessi 2021/22,100.0,2,TNIC82100Q
901,Primary School,Morning,5,Amessi 2021/22,100.0,3,TNIC82100Q
902,Primary School,Morning,5,Amessi 2021/22,100.0,4,TNIC82100Q
903,Primary School,Morning,5,Amessi 2021/22,100.0,5,TNIC82100Q
904,Primary School,Morning,5,Amessi 2019/20,99.1150442477876,1,TNIC82100Q
905,Primary School,Morning,5,Amessi 2019/20,100.0,2,TNIC82100Q
906,Primary School,Morning,5,Amessi 2019/20,100.0,3,TNIC82100Q
907,Primary School,Morning,5,Amessi 2019/20,100.0,4,TNIC82100Q
908,Primary School,Morning,5,Amessi 2019/20,99.03846153846156,5,TNIC82100Q
909,Middle School,Morning,3,Amessi 2020/21,100.0,1,TNIC82100Q
910,Middle School,Morning,3,Amessi 2020/21,98.48484848484848,2,TNIC82100Q
911,Middle School,Morning,3,Amessi 2020/21,97.32142857142856,3,TNIC82100Q
912,Middle School,Morning,3,Amessi 2021/22,98.4,1,TNIC82100Q
913,Middle School,Morning,3,Amessi 2021/22,97.14285714285714,2,TNIC82100Q
914,Middle School,Morning,3,Amessi 2021/22,98.46153846153848,3,TNIC82100Q
915,Middle School,Morning,3,Amessi 2019/20,100.0,1,TNIC82100Q
916,Middle School,Morning,3,Amessi 2019/20,100.0,2,TNIC82100Q
917,Middle School,Morning,3,Amessi 2019/20,100.0,3,TNIC82100Q
918,Primary School,Morning,5,Amessi 2020/21,100.0,1,TNIC832006
919,Primary School,Morning,5,Amessi 2020/21,100.0,2,TNIC832006
920,Primary School,Morning,5,Amessi 2020/21,100.0,3,TNIC832006
921,Primary School,Morning,5,Amessi 2020/21,100.0,4,TNIC832006
922,Primary School,Morning,5,Amessi 2020/21,100.0,5,TNIC832006
923,Primary School,Morning,5,Amessi 2021/22,100.0,1,TNIC832006
924,Primary School,Morning,5,Amessi 2021/22,100.0,2,TNIC832006
925,Primary School,Morning,5,Amessi 2021/22,100.0,3,TNIC832006
926,Primary School,Morning,5,Amessi 2021/22,100.0,4,TNIC832006
927,Primary School,Morning,5,Amessi 2021/22,100.0,5,TNIC832006
928,Primary School,Morning,5,Amessi 2019/20,100.0,1,TNIC832006
929,Primary School,Morning,5,Amessi 2019/20,100.0,2,TNIC832006
930,Primary School,Morning,5,Amessi 2019/20,100.0,3,TNIC832006
931,Primary School,Morning,5,Amessi 2019/20,100.0,4,TNIC832006
932,Primary School,Morning,5,Amessi 2019/20,100.0,5,TNIC832006
933,Middle School,Morning,3,Amessi 2020/21,100.0,1,TNIC832006
934,Middle School,Morning,3,Amessi 2020/21,100.0,2,TNIC832006
935,Middle School,Morning,3,Amessi 2020/21,100.0,3,TNIC832006
936,Middle School,Morning,3,Amessi 2021/22,100.0,1,TNIC832006
937,Middle School,Morning,3,Amessi 2021/22,100.0,2,TNIC832006
938,Middle School,Morning,3,Amessi 2021/22,100.0,3,TNIC832006
939,Middle School,Morning,3,Amessi 2019/20,100.0,1,TNIC832006
940,Middle School,Morning,3,Amessi 2019/20,100.0,2,TNIC832006
941,Middle School,Morning,3,Amessi 2019/20,100.0,3,TNIC832006
942,Primary School,Morning,5,Amessi 2020/21,100.0,1,TNIC86000A
943,Primary School,Morning,5,Amessi 2020/21,100.0,2,TNIC86000A
944,Primary School,Morning,5,Amessi 2020/21,100.0,3,TNIC86000A
945,Primary School,Morning,5,Amessi 2020/21,100.0,4,TNIC86000A
946,Primary School,Morning,5,Amessi 2020/21,100.0,5,TNIC86000A
947,Primary School,Morning,5,Amessi 2021/22,100.0,1,TNIC86000A
948,Primary School,Morning,5,Amessi 2021/22,100.0,2,TNIC86000A
949,Primary School,Morning,5,Amessi 2021/22,100.0,3,TNIC86000A
950,Primary School,Morning,5,Amessi 2021/22,100.0,4,TNIC86000A
951,Primary School,Morning,5,Amessi 2021/22,100.0,5,TNIC86000A
952,Primary School,Morning,5,Amessi 2019/20,98.68421052631578,1,TNIC86000A
953,Primary School,Morning,5,Amessi 2019/20,100.0,2,TNIC86000A
954,Primary School,Morning,5,Amessi 2019/20,100.0,3,TNIC86000A
955,Primary School,Morning,5,Amessi 2019/20,100.0,4,TNIC86000A
956,Primary School,Morning,5,Amessi 2019/20,100.0,5,TNIC86000A
957,Middle School,Morning,3,Amessi 2020/21,100.0,1,TNIC86000A
958,Middle School,Morning,3,Amessi 2020/21,100.0,2,TNIC86000A
959,Middle School,Morning,3,Amessi 2020/21,98.59154929577466,3,TNIC86000A
960,Middle School,Morning,3,Amessi 2021/22,98.7012987012987,1,TNIC86000A
961,Middle School,Morning,3,Amessi 2021/22,100.0,2,TNIC86000A
962,Middle School,Morning,3,Amessi 2021/22,100.0,3,TNIC86000A
963,Middle School,Morning,3,Amessi 2019/20,100.0,1,TNIC86000A
964,Middle School,Morning,3,Amessi 2019/20,100.0,2,TNIC86000A
965,Middle School,Morning,3,Amessi 2019/20,100.0,3,TNIC86000A
966,Primary School,Morning,5,Amessi 2020/21,100.0,1,TNIC816008
967,Primary School,Morning,5,Amessi 2020/21,100.0,2,TNIC816008
968,Primary School,Morning,5,Amessi 2020/21,100.0,3,TNIC816008
969,Primary School,Morning,5,Amessi 2020/21,100.0,4,TNIC816008
970,Primary School,Morning,5,Amessi 2020/21,100.0,5,TNIC816008
971,Primary School,Morning,5,Amessi 2021/22,100.0,1,TNIC816008
972,Primary School,Morning,5,Amessi 2021/22,100.0,2,TNIC816008
973,Primary School,Morning,5,Amessi 2021/22,100.0,3,TNIC816008
974,Primary School,Morning,5,Amessi 2021/22,98.73417721518987,4,TNIC816008
975,Primary School,Morning,5,Amessi 2021/22,100.0,5,TNIC816008
976,Primary School,Morning,5,Amessi 2019/20,100.0,1,TNIC816008
977,Primary School,Morning,5,Amessi 2019/20,100.0,2,TNIC816008
978,Primary School,Morning,5,Amessi 2019/20,100.0,3,TNIC816008
979,Primary School,Morning,5,Amessi 2019/20,100.0,4,TNIC816008
980,Primary School,Morning,5,Amessi 2019/20,100.0,5,TNIC816008
981,Middle School,Morning,3,Amessi 2020/21,98.46153846153848,1,TNIC816008
982,Middle School,Morning,3,Amessi 2020/21,95.65217391304348,2,TNIC816008
983,Middle School,Morning,3,Amessi 2020/21,96.42857142857144,3,TNIC816008
984,Middle School,Morning,3,Amessi 2021/22,98.66666666666669,1,TNIC816008
985,Middle School,Morning,3,Amessi 2021/22,98.52941176470588,2,TNIC816008
986,Middle School,Morning,3,Amessi 2021/22,97.14285714285714,3,TNIC816008
987,Middle School,Morning,3,Amessi 2019/20,100.0,1,TNIC816008
988,Middle School,Morning,3,Amessi 2019/20,100.0,2,TNIC816008
989,Middle School,Morning,3,Amessi 2019/20,100.0,3,TNIC816008
990,Primary School,Morning,5,Amessi 2020/21,100.0,1,TNIC840005
991,Primary School,Morning,5,Amessi 2020/21,100.0,2,TNIC840005
992,Primary School,Morning,5,Amessi 2020/21,100.0,3,TNIC840005
993,Primary School,Morning,5,Amessi 2020/21,100.0,4,TNIC840005
994,Primary School,Morning,5,Amessi 2020/21,100.0,5,TNIC840005
995,Primary School,Morning,5,Amessi 2021/22,100.0,1,TNIC840005
996,Primary School,Morning,5,Amessi 2021/22,100.0,2,TNIC840005
997,Primary School,Morning,5,Amessi 2021/22,100.0,3,TNIC840005
998,Primary School,Morning,5,Amessi 2021/22,100.0,4,TNIC840005
999,Primary School,Morning,5,Amessi 2021/22,100.0,5,TNIC840005
1000,Primary School,Morning,5,Amessi 2019/20,100.0,1,TNIC840005
1001,Primary School,Morning,5,Amessi 2019/20,100.0,2,TNIC840005
1002,Primary School,Morning,5,Amessi 2019/20,100.0,3,TNIC840005
1003,Primary School,Morning,5,Amessi 2019/20,100.0,4,TNIC840005
1004,Primary School,Morning,5,Amessi 2019/20,100.0,5,TNIC840005
1005,Middle School,Morning,3,Amessi 2020/21,100.0,1,TNIC840005
1006,Middle School,Morning,3,Amessi 2020/21,100.0,2,TNIC840005
1007,Middle School,Morning,3,Amessi 2020/21,98.64864864864865,3,TNIC840005
1008,Middle School,Morning,3,Amessi 2021/22,100.0,1,TNIC840005
1009,Middle School,Morning,3,Amessi 2021/22,100.0,2,TNIC840005
1010,Middle School,Morning,3,Amessi 2021/22,99.35483870967742,3,TNIC840005
1011,Middle School,Morning,3,Amessi 2019/20,100.0,1,TNIC840005
1012,Middle School,Morning,3,Amessi 2019/20,100.0,2,TNIC840005
1013,Middle School,Morning,3,Amessi 2019/20,98.1012658227848,3,TNIC840005
1014,Primary School,Morning,5,Amessi 2020/21,100.0,1,TNIC81400L
1015,Primary School,Morning,5,Amessi 2020/21,100.0,2,TNIC81400L
1016,Primary School,Morning,5,Amessi 2020/21,100.0,3,TNIC81400L
1017,Primary School,Morning,5,Amessi 2020/21,98.3739837398374,4,TNIC81400L
1018,Primary School,Morning,5,Amessi 2020/21,100.0,5,TNIC81400L
1019,Primary School,Morning,5,Amessi 2021/22,100.0,1,TNIC81400L
1020,Primary School,Morning,5,Amessi 2021/22,100.0,2,TNIC81400L
1021,Primary School,Morning,5,Amessi 2021/22,100.0,3,TNIC81400L
1022,Primary School,Morning,5,Amessi 2021/22,100.0,4,TNIC81400L
1023,Primary School,Morning,5,Amessi 2021/22,100.0,5,TNIC81400L
1024,Primary School,Morning,5,Amessi 2019/20,99.08256880733946,1,TNIC81400L
1025,Primary School,Morning,5,Amessi 2019/20,100.0,2,TNIC81400L
1026,Primary School,Morning,5,Amessi 2019/20,99.18032786885246,3,TNIC81400L
1027,Primary School,Morning,5,Amessi 2019/20,100.0,4,TNIC81400L
1028,Primary School,Morning,5,Amessi 2019/20,100.0,5,TNIC81400L
1029,Middle School,Morning,3,Amessi 2020/21,98.48484848484848,1,TNIC81400L
1030,Middle School,Morning,3,Amessi 2020/21,100.0,2,TNIC81400L
1031,Middle School,Morning,3,Amessi 2020/21,96.875,3,TNIC81400L
1032,Middle School,Morning,3,Amessi 2021/22,98.34710743801654,1,TNIC81400L
1033,Middle School,Morning,3,Amessi 2021/22,98.47328244274809,2,TNIC81400L
1034,Middle School,Morning,3,Amessi 2021/22,98.27586206896552,3,TNIC81400L
1035,Middle School,Morning,3,Amessi 2019/20,100.0,1,TNIC81400L
1036,Middle School,Morning,3,Amessi 2019/20,100.0,2,TNIC81400L
1037,Middle School,Morning,3,Amessi 2019/20,100.0,3,TNIC81400L
1038,Primary School,Morning,5,Amessi 2020/21,100.0,1,TNIC81500C
1039,Primary School,Morning,5,Amessi 2020/21,100.0,2,TNIC81500C
1040,Primary School,Morning,5,Amessi 2020/21,100.0,3,TNIC81500C
1041,Primary School,Morning,5,Amessi 2020/21,99.03846153846156,4,TNIC81500C
1042,Primary School,Morning,5,Amessi 2020/21,100.0,5,TNIC81500C
1043,Primary School,Morning,5,Amessi 2021/22,100.0,1,TNIC81500C
1044,Primary School,Morning,5,Amessi 2021/22,100.0,2,TNIC81500C
1045,Primary School,Morning,5,Amessi 2021/22,100.0,3,TNIC81500C
1046,Primary School,Morning,5,Amessi 2021/22,100.0,4,TNIC81500C
1047,Primary School,Morning,5,Amessi 2021/22,100.0,5,TNIC81500C
1048,Primary School,Morning,5,Amessi 2019/20,99.1869918699187,1,TNIC81500C
1049,Primary School,Morning,5,Amessi 2019/20,100.0,2,TNIC81500C
1050,Primary School,Morning,5,Amessi 2019/20,100.0,3,TNIC81500C
1051,Primary School,Morning,5,Amessi 2019/20,100.0,4,TNIC81500C
1052,Primary School,Morning,5,Amessi 2019/20,100.0,5,TNIC81500C
1053,Middle School,Morning,3,Amessi 2020/21,99.36708860759494,1,TNIC81500C
1054,Middle School,Morning,3,Amessi 2020/21,98.31932773109244,2,TNIC81500C
1055,Middle School,Morning,3,Amessi 2020/21,99.07407407407408,3,TNIC81500C
1056,Middle School,Morning,3,Amessi 2021/22,99.35064935064936,1,TNIC81500C
1057,Middle School,Morning,3,Amessi 2021/22,99.39024390243902,2,TNIC81500C
1058,Middle School,Morning,3,Amessi 2021/22,99.16666666666669,3,TNIC81500C
1059,Middle School,Morning,3,Amessi 2019/20,100.0,1,TNIC81500C
1060,Middle School,Morning,3,Amessi 2019/20,100.0,2,TNIC81500C
1061,Middle School,Morning,3,Amessi 2019/20,100.0,3,TNIC81500C
1062,Primary School,Morning,5,Amessi 2020/21,100.0,1,TNIC808009
1063,Primary School,Morning,5,Amessi 2020/21,100.0,2,TNIC808009
1064,Primary School,Morning,5,Amessi 2020/21,100.0,3,TNIC808009
1065,Primary School,Morning,5,Amessi 2020/21,100.0,4,TNIC808009
1066,Primary School,Morning,5,Amessi 2020/21,100.0,5,TNIC808009
1067,Primary School,Morning,5,Amessi 2021/22,98.75,1,TNIC808009
1068,Primary School,Morning,5,Amessi 2021/22,100.0,2,TNIC808009
1069,Primary School,Morning,5,Amessi 2021/22,100.0,3,TNIC808009
1070,Primary School,Morning,5,Amessi 2021/22,100.0,4,TNIC808009
1071,Primary School,Morning,5,Amessi 2021/22,98.87640449438202,5,TNIC808009
1072,Primary School,Morning,5,Amessi 2019/20,100.0,1,TNIC808009
1073,Primary School,Morning,5,Amessi 2019/20,100.0,2,TNIC808009
1074,Primary School,Morning,5,Amessi 2019/20,100.0,3,TNIC808009
1075,Primary School,Morning,5,Amessi 2019/20,100.0,4,TNIC808009
1076,Primary School,Morning,5,Amessi 2019/20,100.0,5,TNIC808009
1077,Middle School,Morning,3,Amessi 2020/21,98.87640449438202,1,TNIC808009
1078,Middle School,Morning,3,Amessi 2020/21,100.0,2,TNIC808009
1079,Middle School,Morning,3,Amessi 2020/21,100.0,3,TNIC808009
1080,Middle School,Morning,3,Amessi 2021/22,100.0,1,TNIC808009
1081,Middle School,Morning,3,Amessi 2021/22,98.86363636363636,2,TNIC808009
1082,Middle School,Morning,3,Amessi 2021/22,97.95918367346938,3,TNIC808009
1083,Middle School,Morning,3,Amessi 2019/20,100.0,1,TNIC808009
1084,Middle School,Morning,3,Amessi 2019/20,100.0,2,TNIC808009
1085,Middle School,Morning,3,Amessi 2019/20,100.0,3,TNIC808009
1086,Primary School,Morning,5,Amessi 2020/21,100.0,1,TNIC84200R
1087,Primary School,Morning,5,Amessi 2020/21,100.0,2,TNIC84200R
1088,Primary School,Morning,5,Amessi 2020/21,100.0,3,TNIC84200R
1089,Primary School,Morning,5,Amessi 2020/21,100.0,4,TNIC84200R
1090,Primary School,Morning,5,Amessi 2020/21,100.0,5,TNIC84200R
