,school_type,address,phone_number,fax_number,school_email,management_email,office_email,website,miur_code,school_name,school_id,institute_id,institute_id_number
383,Provincial,"Via Del Comun,
    
5 -
    
38020    
COMMEZZADURA",+39 0463 751129,+39 0463 750043,ic.altavaldisole@pec.provincia.tn.it,dir.icaltavaldisole@scuole.provincia.tn.it,segr.icaltavaldisole@scuole.provincia.tn.it,http://www.icaltavaldisole.it,TNEE83208G,"

                
SCUOLA PRIMARIA COMMEZZADURA
            
",29435,/Scuole/ISTITUTO-COMPRENSIVO-ALTA-VAL-DI-SOLE2,188
384,Provincial,"Via Nazionale,
    
12/C -
    
38029    
VERMIGLIO",+39 0364 903859,+39 0463 750043,ic.altavaldisole@pec.provincia.tn.it,dir.icaltavaldisole@scuole.provincia.tn.it,segr.icaltavaldisole@scuole.provincia.tn.it,http://www.icaltavaldisole.it,TNEE83207E,"

                
SCUOLA PRIMARIA PASSO TONALE
            
",29436,/Scuole/ISTITUTO-COMPRENSIVO-ALTA-VAL-DI-SOLE2,188
385,Provincial,"Via Dei Baschenis,
    
7 -
    
38020    
PELLIZZANO",+39 0463 751018,+39 0463 750043,ic.altavaldisole@pec.provincia.tn.it,dir.icaltavaldisole@scuole.provincia.tn.it,segr.icaltavaldisole@scuole.provincia.tn.it,http://www.icaltavaldisole.it,TNEE83205C,"

                
SCUOLA PRIMARIA PELLIZZANO
            
",29437,/Scuole/ISTITUTO-COMPRENSIVO-ALTA-VAL-DI-SOLE2,188
386,Provincial,"Via Senatore Kessler,
    
5 -
    
38029    
VERMIGLIO",+39 0463 758373,+39 0463 750043,ic.altavaldisole@pec.provincia.tn.it,dir.icaltavaldisole@scuole.provincia.tn.it,segr.icaltavaldisole@scuole.provincia.tn.it,http://www.icaltavaldisole.it,TNEE83206D,"

                
SCUOLA PRIMARIA VERMIGLIO
            
",29438,/Scuole/ISTITUTO-COMPRENSIVO-ALTA-VAL-DI-SOLE2,188
387,Provincial,"Via S Michele,
    
11 -
    
38026    
OSSANA",+39 0463 751129,+39 0463 750043,ic.altavaldisole@pec.provincia.tn.it,dir.icaltavaldisole@scuole.provincia.tn.it,segr.icaltavaldisole@scuole.provincia.tn.it,http://www.icaltavaldisole.it,TNMM832017,"

                
SCUOLA SECONDARIA DI PRIMO GRADO ""C. ZANELLA"" FUCINE DI OSSANA
            
",29439,/Scuole/ISTITUTO-COMPRENSIVO-ALTA-VAL-DI-SOLE2,188
388,Provincial,"Via Degasperi,
    
4 -
    
38060    
CALLIANO",+39 0464 410475,+39 0461 490699,ic.altavallagarina@pec.provincia.tn.it,dir.ic.altavallagarina@scuole.provincia.tn.it,segr.ic.altavallagarina@scuole.provincia.tn.it,http://www.ic-altavallagarina.it,TNEE86002D,"

                
SCUOLA PRIMARIA ""A.DE VALENTINI"" CALLIANO
            
",29441,/Scuole/ISTITUTO-COMPRENSIVO-ALTA-VALLAGARINA2,189
389,Provincial,"Via Stazione,
    
30 -
    
38060    
VOLANO",+39 0464 410475,+39 0461 490699,ic.altavallagarina@pec.provincia.tn.it,dir.ic.altavallagarina@scuole.provincia.tn.it,segr.ic.altavallagarina@scuole.provincia.tn.it,http://www.ic-altavallagarina.it,TNEE86003E,"

                
SCUOLA PRIMARIA ""G. TOVAZZI"" VOLANO
            
",29442,/Scuole/ISTITUTO-COMPRENSIVO-ALTA-VALLAGARINA2,189
390,Provincial,"Via Degasperi,
    
2 -
    
38060    
BESENELLO",+39 0464 410475,+39 0461 490699,ic.altavallagarina@pec.provincia.tn.it,dir.ic.altavallagarina@scuole.provincia.tn.it,segr.ic.altavallagarina@scuole.provincia.tn.it,http://www.ic-altavallagarina.it,TNEE86001C,"

                
SCUOLA PRIMARIA ""S. PELLICO"" BESENELLO
            
",29443,/Scuole/ISTITUTO-COMPRENSIVO-ALTA-VALLAGARINA2,189
391,Provincial,"Via Manzoni,
    
3 -
    
38068    
ROVERETO",+39 0464 410475,+39 0461 490699,ic.altavallagarina@pec.provincia.tn.it,dir.ic.altavallagarina@scuole.provincia.tn.it,segr.ic.altavallagarina@scuole.provincia.tn.it,http://www.ic-altavallagarina.it,TNMM86001B,"

                
SCUOLA SECONDARIA DI PRIMO GRADO ""ALTA VALLAGARINA"" VOLANO
            
",29444,/Scuole/ISTITUTO-COMPRENSIVO-ALTA-VALLAGARINA2,189
392,Provincial,"Via S Osvaldo,
    
5 -
    
38043    
BEDOLLO",+39 0461 556844,+39 0461 558163,ic.pine@pec.provincia.tn.it,dir.ic.altopianodipine@scuole.provincia.tn.it,segr.ic.altopianodipine@scuole.provincia.tn.it,http://www.icpine.eu,TNEE81605E,"

                
SCUOLA PRIMARIA  ""ABRAMO ANDREATTA"" BEDOLLO
            
",29446,/Scuole/ISTITUTO-COMPRENSIVO-ALTOPIANO-DI-PINE2,190
393,Provincial,"Via delle Scuole,
    
15 -
    
38042    
BASELGA DI PINE'",+39 0461 558317,+39 0461 558163,ic.pine@pec.provincia.tn.it,dir.ic.altopianodipine@scuole.provincia.tn.it,segr.ic.altopianodipine@scuole.provincia.tn.it,http://www.icpine.eu,TNEE81601A,"

                
SCUOLA PRIMARIA ""G. DALLAFIOR"" BASELGA DI PINE'
            
",29447,/Scuole/ISTITUTO-COMPRENSIVO-ALTOPIANO-DI-PINE2,190
394,Provincial,"Via della Chiesa,
    
3 -
    
38042    
BASELGA DI PINE'",+39 0461 558300,+39 0461 558163,ic.pine@pec.provincia.tn.it,dir.ic.altopianodipine@scuole.provincia.tn.it,segr.ic.altopianodipine@scuole.provincia.tn.it,http://www.icpine.eu,TNEE81602B,"

                
SCUOLA PRIMARIA ""G. VERDI"" MIOLA BASELGA DI PINE'
            
",29448,/Scuole/ISTITUTO-COMPRENSIVO-ALTOPIANO-DI-PINE2,190
395,Provincial,"Via del XXVI Maggio - Baselga,
    
6 -
    
38042    
BASELGA DI PINE'",+39 0461 557138,+39 0461 558163,ic.pine@pec.provincia.tn.it,dir.ic.altopianodipine@scuole.provincia.tn.it,segr.ic.altopianodipine@scuole.provincia.tn.it,http://www.icpine.eu,TNMM816019,"

                
SCUOLA SECONDARIA DI PRIMO GRADO ""DON GIUSEPPE TARTER""BASELGA DI PINE'
            
",29449,/Scuole/ISTITUTO-COMPRENSIVO-ALTOPIANO-DI-PINE2,190
396,Provincial,"Via Nas,
    
28 -
    
38062    
ARCO",+39 0464 516122,+39 0464 517064,ic.arco@pec.provincia.tn.it,dir.ic.arco@scuole.provincia.tn.it,segr.ic.arco@scuole.provincia.tn.it,http://www.icarco.edu.it,TNEE840039,"

                
SCUOLA PRIMARIA ""G. SEGANTINI"" ARCO
            
",29451,/Scuole/ISTITUTO-COMPRENSIVO-ARCO2,191
397,Provincial,"Viale Stazione,
    
2 -
    
38062    
ARCO",+39 0464 518610,+39 0464 517064,ic.arco@pec.provincia.tn.it,dir.ic.arco@scuole.provincia.tn.it,segr.ic.arco@scuole.provincia.tn.it,http://www.icarco.edu.it,TNEE840017,"

                
SCUOLA PRIMARIA BOLOGNANO
            
",29452,/Scuole/ISTITUTO-COMPRENSIVO-ARCO2,191
398,Provincial,"Via Maffei - San Martino,
    
2 -
    
38062    
ARCO",+39 0464 516679,+39 0464 517064,ic.arco@pec.provincia.tn.it,dir.ic.arco@scuole.provincia.tn.it,segr.ic.arco@scuole.provincia.tn.it,http://www.icarco.edu.it,TNEE840028,"

                
SCUOLA PRIMARIA MASSONE
            
",29453,/Scuole/ISTITUTO-COMPRENSIVO-ARCO2,191
399,Provincial,"Via Fossa,
    
8 -
    
38062    
ARCO",+39 0464 516187,+39 0464 517064,ic.arco@pec.provincia.tn.it,dir.ic.arco@scuole.provincia.tn.it,segr.ic.arco@scuole.provincia.tn.it,http://www.icarco.edu.it,TNEE84004A,"

                
SCUOLA PRIMARIA ROMARZOLLO
            
",29454,/Scuole/ISTITUTO-COMPRENSIVO-ARCO2,191
400,Provincial,"Localita Prabi,
     -
    
38062    
ARCO",+39 0464 516429,+39 0464 517064,ic.arco@pec.provincia.tn.it,dir.ic.arco@scuole.provincia.tn.it,segr.ic.arco@scuole.provincia.tn.it,http://www.icarco.edu.it,TNMM840016,"

                
SCUOLA SECONDARIA DI PRIMO GRADO ""N. D'ARCO"" ARCO
            
",29455,/Scuole/ISTITUTO-COMPRENSIVO-ARCO2,191
401,Provincial,"Via Monte Cristallo,
    
2 -
    
38057    
PERGINE VALSUGANA",+39 0461 532261,+39 0461 533167,ic.pergine1@pec.provincia.tn.it,dir.ic.pergine1@scuole.provincia.tn.it,segr.ic.pergine1@scuole.provincia.tn.it,http://www.icpergine1.it/,TNEE81402Q,"

                
SCUOLA PRIMARIA ""DON L. MILANI"" PERGINE VALSUGANA
            
",29607,/Scuole/ISTITUTO-COMPRENSIVO-PERGINE-12,192
402,Provincial,"Via Delle Scuole,
    
4 -
    
38057    
PERGINE VALSUGANA",+39 0461 532261,+39 0461 533167,ic.pergine1@pec.provincia.tn.it,dir.ic.pergine1@scuole.provincia.tn.it,segr.ic.pergine1@scuole.provincia.tn.it,http://www.icpergine1.it/,TNEE81403R,"

                
SCUOLA PRIMARIA CANEZZA
            
",29608,/Scuole/ISTITUTO-COMPRENSIVO-PERGINE-12,192
403,Provincial,"Maso Ronca,
    
1 -
    
38050    
FIEROZZO - VLARÖTZ",+39 0461 532261,+39 0461 533167,ic.pergine1@pec.provincia.tn.it,dir.ic.pergine1@scuole.provincia.tn.it,segr.ic.pergine1@scuole.provincia.tn.it,http://www.icpergine1.it/,TNEE81401P,"

                
SCUOLA PRIMARIA S.FELICE FIEROZZO
            
",29609,/Scuole/ISTITUTO-COMPRENSIVO-PERGINE-12,192
404,Provincial,"Localita Pintarei,
    
21 -
    
38050    
SANT'ORSOLA TERME",+39 0461 532261,+39 0461 533167,ic.pergine1@pec.provincia.tn.it,dir.ic.pergine1@scuole.provincia.tn.it,segr.ic.pergine1@scuole.provincia.tn.it,http://www.icpergine1.it/,TNEE81406X,"

                
SCUOLA PRIMARIA SANT'ORSOLA
            
",29610,/Scuole/ISTITUTO-COMPRENSIVO-PERGINE-12,192
405,Provincial,"Via Dei Spiazzi,
    
3 -
    
38057    
PERGINE VALSUGANA",+39 0461 532261,+39 0461 533167,ic.pergine1@pec.provincia.tn.it,dir.ic.pergine1@scuole.provincia.tn.it,segr.ic.pergine1@scuole.provincia.tn.it,http://www.icpergine1.it/,TNEE814071,"

                
SCUOLA PRIMARIA ZIVIGNAGO
            
",29611,/Scuole/ISTITUTO-COMPRENSIVO-PERGINE-12,192
406,Provincial,"Via Caduti,
    
39 -
    
38057    
PERGINE VALSUGANA",+39 0461 532261,+39 0461 533167,ic.pergine1@pec.provincia.tn.it,dir.ic.pergine1@scuole.provincia.tn.it,segr.ic.pergine1@scuole.provincia.tn.it,http://www.icpergine1.it/,TNMM81401N,"

                
SCUOLA SECONDARIA DI PRIMO GRADO ""C. ANDREATTA"" PERGINE VALSUGANA
            
",29612,/Scuole/ISTITUTO-COMPRENSIVO-PERGINE-12,192
407,Provincial,"Via Chimelli,
    
10 -
    
38057    
PERGINE VALSUGANA",+39 0461 512312,+39 0461 530043,ic.pergine2@pec.provincia.tn.it,dir.freinet@scuole.provincia.tn.it,segr.freinet@scuole.provincia.tn.it,http://www.icpergine2.it,TNEE81501E,"

                
SCUOLA PRIMARIA ""G. RODARI"" PERGINE VALSUGANA
            
",29614,/Scuole/ISTITUTO-COMPRENSIVO-PERGINE-2-C.-Freinet2,193
408,Provincial,"Viale delle Nazioni Unite,
    
44 -
    
38057    
PERGINE VALSUGANA",+39 0461 512312,+39 0461 530043,ic.pergine2@pec.provincia.tn.it,dir.freinet@scuole.provincia.tn.it,segr.freinet@scuole.provincia.tn.it,http://www.icpergine2.it,TNEE81502G,"

                
SCUOLA PRIMARIA CANALE
            
",29615,/Scuole/ISTITUTO-COMPRENSIVO-PERGINE-2-C.-Freinet2,193
409,Provincial,"Via D Oltrefersina,
    
149 -
    
38057    
PERGINE VALSUGANA",+39 0461 512312,+39 0461 530043,ic.pergine2@pec.provincia.tn.it,dir.freinet@scuole.provincia.tn.it,segr.freinet@scuole.provincia.tn.it,http://www.icpergine2.it,TNEE81504N,"

                
SCUOLA PRIMARIA MADRANO
            
",29616,/Scuole/ISTITUTO-COMPRENSIVO-PERGINE-2-C.-Freinet2,193
410,Provincial,"Via Don Sopperra,
    
61 -
    
38057    
PERGINE VALSUGANA",+39 0461 512312,+39 0461 530043,ic.pergine2@pec.provincia.tn.it,dir.freinet@scuole.provincia.tn.it,segr.freinet@scuole.provincia.tn.it,http://www.icpergine2.it,TNEE81503L,"

                
SCUOLA PRIMARIA SUSA'
            
",29617,/Scuole/ISTITUTO-COMPRENSIVO-PERGINE-2-C.-Freinet2,193
411,Provincial,"Via Amstetten,
    
4 -
    
38057    
PERGINE VALSUGANA",+39 0461 512312,+39 0461 530043,ic.pergine2@pec.provincia.tn.it,dir.freinet@scuole.provincia.tn.it,segr.freinet@scuole.provincia.tn.it,http://www.icpergine2.it,TNMM81501D,"

                
SCUOLA SECONDARIA DI PRIMO GRADO ""T. GARBARI"" PERGINE VALSUGANA
            
",29618,/Scuole/ISTITUTO-COMPRENSIVO-PERGINE-2-C.-Freinet2,193
412,Provincial,"Via Fia,
    
11/A -
    
38038    
TESERO",+39 0462 813197,+39 0462 500023,ic.predazzo@pec.provincia.tn.it,dir.ic.predazzo@scuole.provincia.tn.it,segr.ic.predazzo@scuole.provincia.tn.it,http://www.ic-predazzotesero.it,TNEE80804E,"

                
SCUOLA PRIMARIA ""G. MANEGA"" TESERO
            
",29620,/Scuole/ISTITUTO-COMPRENSIVO-PREDAZZO-TESERO-PANCHIA-ZIANO2,194
413,Provincial,"Piazza Italia,
    
4 -
    
38030    
ZIANO DI FIEMME",+39 0462 571163,+39 0462 500023,ic.predazzo@pec.provincia.tn.it,dir.ic.predazzo@scuole.provincia.tn.it,segr.ic.predazzo@scuole.provincia.tn.it,http://www.ic-predazzotesero.it,TNEE80802C,"

                
SCUOLA PRIMARIA ""I. MASIA"" ZIANO DI FIEMME
            
",29621,/Scuole/ISTITUTO-COMPRENSIVO-PREDAZZO-TESERO-PANCHIA-ZIANO2,194
414,Provincial,"Corso Degasperi,
    
8 -
    
38037    
PREDAZZO",+39 0462 501131,+39 0462 500023,ic.predazzo@pec.provincia.tn.it,dir.ic.predazzo@scuole.provincia.tn.it,segr.ic.predazzo@scuole.provincia.tn.it,http://www.ic-predazzotesero.it,TNEE80801B,"

                
SCUOLA PRIMARIA ""M. MORANDINI DEGASPERI"" PREDAZZO
            
",29622,/Scuole/ISTITUTO-COMPRENSIVO-PREDAZZO-TESERO-PANCHIA-ZIANO2,194
415,Provincial,"Via Fia,
    
11/A -
    
38038    
TESERO",+39 0462 501131,+39 0462 500023,ic.predazzo@pec.provincia.tn.it,dir.ic.predazzo@scuole.provincia.tn.it,segr.ic.predazzo@scuole.provincia.tn.it,http://www.ic-predazzotesero.it,TNMM80802B,"

                
SCUOLA SECONDARIA DI PRIMO GRADO ""G. ALBERTI"" TESERO
            
",29623,/Scuole/ISTITUTO-COMPRENSIVO-PREDAZZO-TESERO-PANCHIA-ZIANO2,194
416,Provincial,"Via Vardabasso,
    
3 -
    
38037    
PREDAZZO",+39 0462 501131,+39 0462 500023,ic.predazzo@pec.provincia.tn.it,dir.ic.predazzo@scuole.provincia.tn.it,segr.ic.predazzo@scuole.provincia.tn.it,http://www.ic-predazzotesero.it,TNMM80801A,"

                
SCUOLA SECONDARIA DI PRIMO GRADO ""MARZARI PENCATI"" PREDAZZO
            
",29624,/Scuole/ISTITUTO-COMPRENSIVO-PREDAZZO-TESERO-PANCHIA-ZIANO2,194
417,Provincial,"Largo Caduti delle Foibe,
    
3 -
    
38066    
RIVA DEL GARDA",+39 0464 552170,+39 0464 520789,ic.riva2@pec.provincia.tn.it,dir.ic.riva2@scuole.provincia.tn.it,segr.ic.riva2@scuole.provincia.tn.it,http://www.riva2.it,TNEE84201V,"

                
SCUOLA PRIMARIA ""A. ZADRA"" RIONE DEGASPERI RIVA DEL GARDA
            
",29632,/Scuole/ISTITUTO-COMPRENSIVO-RIVA-2-L.-Pizzini2,195
418,Provincial,"Piazza della Chiesa,
    
13 -
    
38066    
RIVA DEL GARDA",+39 0464 552170,+39 0464 520789,ic.riva2@pec.provincia.tn.it,dir.ic.riva2@scuole.provincia.tn.it,segr.ic.riva2@scuole.provincia.tn.it,http://www.riva2.it,TNEE842031,"

                
SCUOLA PRIMARIA ""G. FEDRIGONI"" VARONE RIVA DEL GARDA
            
",29633,/Scuole/ISTITUTO-COMPRENSIVO-RIVA-2-L.-Pizzini2,195
419,Provincial,"Via dei laghi,
    
47 -
    
38060    
TENNO",+39 0464 552170,+39 0464 520789,ic.riva2@pec.provincia.tn.it,dir.ic.riva2@scuole.provincia.tn.it,segr.ic.riva2@scuole.provincia.tn.it,http://www.riva2.it,TNEE84202X,"

                
SCUOLA PRIMARIA ""O. LUCCHI"" TENNO
            
",29634,/Scuole/ISTITUTO-COMPRENSIVO-RIVA-2-L.-Pizzini2,195
420,Provincial,"Piazza Contini,
    
8 -
    
38066    
RIVA DEL GARDA",+39 0464 552170,+39 0464 520789,ic.riva2@pec.provincia.tn.it,dir.ic.riva2@scuole.provincia.tn.it,segr.ic.riva2@scuole.provincia.tn.it,http://www.riva2.it,TNMM84201T,"

                
SCUOLA SECONDARIA DI PRIMO GRADO ""S. SIGHELE"" RIVA DEL GARDA
            
",29635,/Scuole/ISTITUTO-COMPRENSIVO-RIVA-2-L.-Pizzini2,195
421,Provincial,"Via Romani,
    
 42/1 -
    
38068    
ROVERETO",+39 0464 420759,+39 0464 480415,ic.roveretonord@pec.provincia.tn.it,dir.ic.roveretonord@scuole.provincia.tn.it,segr.ic.roveretonord@scuole.provincia.tn.it,http://www.icroveretonord.it,TNEE85905C,"

                
SCUOLA PRIMARIA ""D. CHIESA"" NORIGLIO
            
",29644,/Scuole/ISTITUTO-COMPRENSIVO-ROVERETO-NORD2,196
422,Provincial,"Via Puccini,
    
22 -
    
38068    
ROVERETO",+39 0464 420759,+39 0464 480415,ic.roveretonord@pec.provincia.tn.it,dir.ic.roveretonord@scuole.provincia.tn.it,segr.ic.roveretonord@scuole.provincia.tn.it,http://www.icroveretonord.it,TNEE85903A,"

                
SCUOLA PRIMARIA ""M. K. GANDHI"" ROVERETO
            
",29645,/Scuole/ISTITUTO-COMPRENSIVO-ROVERETO-NORD2,196
423,Provincial,"Corso Bettini,
    
67 -
    
38068    
ROVERETO",+39 0464 420759,+39 0464 480415,ic.roveretonord@pec.provincia.tn.it,dir.ic.roveretonord@scuole.provincia.tn.it,segr.ic.roveretonord@scuole.provincia.tn.it,http://www.icroveretonord.it,TNMM859017,"

                
SCUOLA SECONDARIA DI PRIMO GRADO ""L. NEGRELLI"" ROVERETO
            
",29646,/Scuole/ISTITUTO-COMPRENSIVO-ROVERETO-NORD2,196
424,Provincial,"Via Brigata Abruzzi,
    
6 -
    
38050    
PIEVE TESINO",+39 0461 762046,+39 0461 763409,ic.strignotesino@pec.provincia.tn.it,dir.ic.strignoetesino@scuole.provincia.tn.it,segr.ic.strignoetesino@scuole.provincia.tn.it,http://www.icstrignoetesino.it,TNEE80102N,"

                
SCUOLA PRIMARIA ""A. DEGASPERI"" PIEVE TESINO
            
",29653,/Scuole/ISTITUTO-COMPRENSIVO-STRIGNO-E-TESINO2,197
425,Provincial,"Via Roma,
    
52 -
    
38050    
OSPEDALETTO",+39 0461 762046,+39 0461 763409,ic.strignotesino@pec.provincia.tn.it,dir.ic.strignoetesino@scuole.provincia.tn.it,segr.ic.strignoetesino@scuole.provincia.tn.it,http://www.icstrignoetesino.it,TNEE80108X,"

                
SCUOLA PRIMARIA OSPEDALETTO
            
",29654,/Scuole/ISTITUTO-COMPRENSIVO-STRIGNO-E-TESINO2,197
426,Provincial,"Via delle Praele,
    
21 -
    
38059    
SAMONE",+39 0461 762046,+39 0461 763409,ic.strignotesino@pec.provincia.tn.it,dir.ic.strignoetesino@scuole.provincia.tn.it,segr.ic.strignoetesino@scuole.provincia.tn.it,http://www.icstrignoetesino.it,TNEE80104Q,"

                
SCUOLA PRIMARIA SAMONE
            
",29655,/Scuole/ISTITUTO-COMPRENSIVO-STRIGNO-E-TESINO2,197
427,Provincial,"Via XV Agosto,
    
68 -
    
38050    
SCURELLE",+39 0461 762046,+39 0461 763409,ic.strignotesino@pec.provincia.tn.it,dir.ic.strignoetesino@scuole.provincia.tn.it,segr.ic.strignoetesino@scuole.provincia.tn.it,http://www.icstrignoetesino.it,TNEE80105R,"

                
SCUOLA PRIMARIA SCURELLE
            
",29656,/Scuole/ISTITUTO-COMPRENSIVO-STRIGNO-E-TESINO2,197
428,Provincial,"Piazza IV Novembre - Strigno,
    
12/A -
    
38059    
CASTEL IVANO",+39 0461 762046,+39 0461 763409,ic.strignotesino@pec.provincia.tn.it,dir.ic.strignoetesino@scuole.provincia.tn.it,segr.ic.strignoetesino@scuole.provincia.tn.it,http://www.icstrignoetesino.it,TNEE80106T,"

                
SCUOLA PRIMARIA STRIGNO
            
",29657,/Scuole/ISTITUTO-COMPRENSIVO-STRIGNO-E-TESINO2,197
429,Provincial,"Via Dei Molini - Agnedo,
    
36 -
    
38059    
CASTEL IVANO",+39 0461 762046,+39 0461 763409,ic.strignotesino@pec.provincia.tn.it,dir.ic.strignoetesino@scuole.provincia.tn.it,segr.ic.strignoetesino@scuole.provincia.tn.it,http://www.icstrignoetesino.it,TNEE80107V,"

                
SCUOLA PRIMARIA VILLA AGNEDO
            
",29658,/Scuole/ISTITUTO-COMPRENSIVO-STRIGNO-E-TESINO2,197
430,Provincial,"Via Roma - Strigno,
    
14 -
    
38059    
CASTEL IVANO",+39 0461 762046,+39 0461 763409,ic.strignotesino@pec.provincia.tn.it,dir.ic.strignoetesino@scuole.provincia.tn.it,segr.ic.strignoetesino@scuole.provincia.tn.it,http://www.icstrignoetesino.it,TNMM80102L,"

                
SCUOLA SECONDARIA DI PRIMO GRADO ""O. BRENTARI"" STRIGNO
            
",29659,/Scuole/ISTITUTO-COMPRENSIVO-STRIGNO-E-TESINO2,197
431,Provincial,"Via Battisti,
    
2 -
    
38053    
CASTELLO TESINO",+39 0461 762046,+39 0461 763409,ic.strignotesino@pec.provincia.tn.it,dir.ic.strignoetesino@scuole.provincia.tn.it,segr.ic.strignoetesino@scuole.provincia.tn.it,http://www.icstrignoetesino.it,TNMM80101G,"

                
SCUOLA SECONDARIA DI PRIMO GRADO CASTELLO TESINO
            
",29660,/Scuole/ISTITUTO-COMPRENSIVO-STRIGNO-E-TESINO2,197
432,Provincial,"Via Risorgimento,
    
11/A -
    
38070    
STENICO",+39 0465 701472,+39 0465 702452,ic.giudicarieesteriori@pec.provincia.tn.it,dir.ic.pontearche@scuole.provincia.tn.it,segr.ic.pontearche@scuole.provincia.tn.it,http://www.giudicariescuola.it,TNEE83706L,"

                
SCUOLA PRIMARIA ""G. GRAFFER"" STENICO
            
",29562,/Scuole/ISTITUTO-COMPRENSIVO-GIUDICARIE-ESTERIORI2,198
433,Provincial,"Via di Prato - San Lorenzo,
    
15/A -
    
38078    
SAN LORENZO DORSINO",+39 0465 701472,+39 0465 702452,ic.giudicarieesteriori@pec.provincia.tn.it,dir.ic.pontearche@scuole.provincia.tn.it,segr.ic.pontearche@scuole.provincia.tn.it,http://www.giudicariescuola.it,TNEE83705G,"

                
SCUOLA PRIMARIA ""SAN G. BOSCO"" S.LORENZO IN BANALE
            
",29563,/Scuole/ISTITUTO-COMPRENSIVO-GIUDICARIE-ESTERIORI2,198
434,Provincial,"Frazione Campo Lomaso - Lomaso,
    
 1 -
    
38070    
COMANO TERME",+39 0465 701472,+39 0465 702452,ic.giudicarieesteriori@pec.provincia.tn.it,dir.ic.pontearche@scuole.provincia.tn.it,segr.ic.pontearche@scuole.provincia.tn.it,http://www.giudicariescuola.it,TNEE83704E,"

                
SCUOLA PRIMARIA CAMPO LOMASO
            
",29564,/Scuole/ISTITUTO-COMPRENSIVO-GIUDICARIE-ESTERIORI2,198
435,Provincial,"Via De Gasperi,
     -
    
38075    
FIAVE'",+39 0465 701472,+39 0465 702452,ic.giudicarieesteriori@pec.provincia.tn.it,dir.ic.pontearche@scuole.provincia.tn.it,segr.ic.pontearche@scuole.provincia.tn.it,http://www.giudicariescuola.it,TNEE83703D,"

                
SCUOLA PRIMARIA FIAVE'
            
",29565,/Scuole/ISTITUTO-COMPRENSIVO-GIUDICARIE-ESTERIORI2,198
436,Provincial,"Frazione Rango,
     -
    
38071    
BLEGGIO SUPERIORE",+39 0465 701472,+39 0465 702452,ic.giudicarieesteriori@pec.provincia.tn.it,dir.ic.pontearche@scuole.provincia.tn.it,segr.ic.pontearche@scuole.provincia.tn.it,http://www.giudicariescuola.it,TNEE83702C,"

                
SCUOLA PRIMARIA RANGO BLEGGIO SUPERIORE
            
",29566,/Scuole/ISTITUTO-COMPRENSIVO-GIUDICARIE-ESTERIORI2,198
437,Provincial,"Via S Giovanni Bosco - Ponte Arche - Bleggio Inferiore,
    
14 -
    
38070    
COMANO TERME",+39 0465 701472,+39 0465 702452,ic.giudicarieesteriori@pec.provincia.tn.it,dir.ic.pontearche@scuole.provincia.tn.it,segr.ic.pontearche@scuole.provincia.tn.it,http://www.giudicariescuola.it,TNMM83701A,"

                
SCUOLA SECONDARIA DI PRIMO GRADO ""G. PRATI"" PONTE ARCHE
            
",29567,/Scuole/ISTITUTO-COMPRENSIVO-GIUDICARIE-ESTERIORI2,198
438,Provincial,"Piazza SS Filippo e Giacomo,
    
1 -
    
38010    
TERRE D'ADIGE",+39 0461 246535,+39 0461 242955,ic.lavis@pec.provincia.tn.it,dir.ic.lavis@scuole.provincia.tn.it,segr.ic.lavis@scuole.provincia.tn.it,http://www.iclavis.it,TNEE825037,"

                
SCUOLA PRIMARIA ""A. FRANK"" ZAMBANA
            
",29574,/Scuole/ISTITUTO-COMPRENSIVO-LAVIS2,199
439,Provincial,"Via Degasperi,
    
18 -
    
38015    
LAVIS",+39 0461 246535,+39 0461 242955,ic.lavis@pec.provincia.tn.it,dir.ic.lavis@scuole.provincia.tn.it,segr.ic.lavis@scuole.provincia.tn.it,http://www.iclavis.it,TNEE825015,"

                
SCUOLA PRIMARIA ""DON G. GRAZIOLI"" LAVIS
            
",29575,/Scuole/ISTITUTO-COMPRENSIVO-LAVIS2,199
440,Provincial,"Via Pilati,
    
31 -
    
38015    
LAVIS",+39 0461 246535,+39 0461 242955,ic.lavis@pec.provincia.tn.it,dir.ic.lavis@scuole.provincia.tn.it,segr.ic.lavis@scuole.provincia.tn.it,http://www.iclavis.it,TNEE825026,"

                
SCUOLA PRIMARIA PRESSANO LAVIS
            
",29576,/Scuole/ISTITUTO-COMPRENSIVO-LAVIS2,199
441,Provincial,"Via Sette,
    
13/A -
    
38015    
LAVIS",+39 0461 246535,+39 0461 242955,ic.lavis@pec.provincia.tn.it,dir.ic.lavis@scuole.provincia.tn.it,segr.ic.lavis@scuole.provincia.tn.it,http://www.iclavis.it,TNMM825014,"

                
SCUOLA SECONDARIA DI PRIMO GRADO ""A. STAINER"" LAVIS
            
",29577,/Scuole/ISTITUTO-COMPRENSIVO-LAVIS2,199
442,Provincial,"Via Asilo,
    
3 -
    
38052    
CALDONAZZO",+39 0461 706146,+39 0461 706099,ic.levicoterme@pec.provincia.tn.it,dir.ic.levico@scuole.provincia.tn.it,segr.ic.levico@scuole.provincia.tn.it,http://www.iclevico.eu,TNEE818023,"

                
SCUOLA PRIMARIA ""C. CHIESA"" CALDONAZZO
            
",29579,/Scuole/ISTITUTO-COMPRENSIVO-LEVICO-TERME2,200
