school_type,address,phone_number,fax_number,school_email,management_email,office_email,website,miur_code,school_name,school_id,institute_id
Provinciale,"Via del XXVI Maggio - Baselga,
    
6 -
    
38042    
BASELGA DI PINE'",+39 0461 557138,+39 0461 558163,ic.pine@pec.provincia.tn.it,dir.ic.altopianodipine@scuole.provincia.tn.it,segr.ic.altopianodipine@scuole.provincia.tn.it,http://www.icpine.eu,TNMM816019,"

                
SCUOLA SECONDARIA DI PRIMO GRADO ""DON GIUSEPPE TARTER""BASELGA DI PINE'
            
","29449
",/Scuole/ISTITUTO-COMPRENSIVO-ALTOPIANO-DI-PINE2
Provinciale,"Via Nas,
    
28 -
    
38062    
ARCO",+39 0464 516122,+39 0464 517064,ic.arco@pec.provincia.tn.it,dir.ic.arco@scuole.provincia.tn.it,segr.ic.arco@scuole.provincia.tn.it,http://www.icarco.edu.it,TNEE840039,"

                
SCUOLA PRIMARIA ""G. SEGANTINI"" ARCO
            
","29451
",/Scuole/ISTITUTO-COMPRENSIVO-ARCO2
Provinciale,"Viale Stazione,
    
2 -
    
38062    
ARCO",+39 0464 518610,+39 0464 517064,ic.arco@pec.provincia.tn.it,dir.ic.arco@scuole.provincia.tn.it,segr.ic.arco@scuole.provincia.tn.it,http://www.icarco.edu.it,TNEE840017,"

                
SCUOLA PRIMARIA BOLOGNANO
            
","29452
",/Scuole/ISTITUTO-COMPRENSIVO-ARCO2
Provinciale,"Via Maffei - San Martino,
    
2 -
    
38062    
ARCO",+39 0464 516679,+39 0464 517064,ic.arco@pec.provincia.tn.it,dir.ic.arco@scuole.provincia.tn.it,segr.ic.arco@scuole.provincia.tn.it,http://www.icarco.edu.it,TNEE840028,"

                
SCUOLA PRIMARIA MASSONE
            
","29453
",/Scuole/ISTITUTO-COMPRENSIVO-ARCO2
Provinciale,"Via Fossa,
    
8 -
    
38062    
ARCO",+39 0464 516187,+39 0464 517064,ic.arco@pec.provincia.tn.it,dir.ic.arco@scuole.provincia.tn.it,segr.ic.arco@scuole.provincia.tn.it,http://www.icarco.edu.it,TNEE84004A,"

                
SCUOLA PRIMARIA ROMARZOLLO
            
","29454
",/Scuole/ISTITUTO-COMPRENSIVO-ARCO2
Provinciale,"Localita Prabi,
     -
    
38062    
ARCO",+39 0464 516429,+39 0464 517064,ic.arco@pec.provincia.tn.it,dir.ic.arco@scuole.provincia.tn.it,segr.ic.arco@scuole.provincia.tn.it,http://www.icarco.edu.it,TNMM840016,"

                
SCUOLA SECONDARIA DI PRIMO GRADO ""N. D'ARCO"" ARCO
            
","29455
",/Scuole/ISTITUTO-COMPRENSIVO-ARCO2
Provinciale,"Via Monte Cristallo,
    
2 -
    
38057    
PERGINE VALSUGANA",+39 0461 532261,+39 0461 533167,ic.pergine1@pec.provincia.tn.it,dir.ic.pergine1@scuole.provincia.tn.it,segr.ic.pergine1@scuole.provincia.tn.it,http://www.icpergine1.it/,TNEE81402Q,"

                
SCUOLA PRIMARIA ""DON L. MILANI"" PERGINE VALSUGANA
            
","29607
",/Scuole/ISTITUTO-COMPRENSIVO-PERGINE-12
Provinciale,"Via Delle Scuole,
    
4 -
    
38057    
PERGINE VALSUGANA",+39 0461 532261,+39 0461 533167,ic.pergine1@pec.provincia.tn.it,dir.ic.pergine1@scuole.provincia.tn.it,segr.ic.pergine1@scuole.provincia.tn.it,http://www.icpergine1.it/,TNEE81403R,"

                
SCUOLA PRIMARIA CANEZZA
            
","29608
",/Scuole/ISTITUTO-COMPRENSIVO-PERGINE-12
Provinciale,"Maso Ronca,
    
1 -
    
38050    
FIEROZZO - VLARÖTZ",+39 0461 532261,+39 0461 533167,ic.pergine1@pec.provincia.tn.it,dir.ic.pergine1@scuole.provincia.tn.it,segr.ic.pergine1@scuole.provincia.tn.it,http://www.icpergine1.it/,TNEE81401P,"

                
SCUOLA PRIMARIA S.FELICE FIEROZZO
            
","29609
",/Scuole/ISTITUTO-COMPRENSIVO-PERGINE-12
Provinciale,"Localita Pintarei,
    
21 -
    
38050    
SANT'ORSOLA TERME",+39 0461 532261,+39 0461 533167,ic.pergine1@pec.provincia.tn.it,dir.ic.pergine1@scuole.provincia.tn.it,segr.ic.pergine1@scuole.provincia.tn.it,http://www.icpergine1.it/,TNEE81406X,"

                
SCUOLA PRIMARIA SANT'ORSOLA
            
","29610
",/Scuole/ISTITUTO-COMPRENSIVO-PERGINE-12
Provinciale,"Via Dei Spiazzi,
    
3 -
    
38057    
PERGINE VALSUGANA",+39 0461 532261,+39 0461 533167,ic.pergine1@pec.provincia.tn.it,dir.ic.pergine1@scuole.provincia.tn.it,segr.ic.pergine1@scuole.provincia.tn.it,http://www.icpergine1.it/,TNEE814071,"

                
SCUOLA PRIMARIA ZIVIGNAGO
            
","29611
",/Scuole/ISTITUTO-COMPRENSIVO-PERGINE-12
Provinciale,"Via Caduti,
    
39 -
    
38057    
PERGINE VALSUGANA",+39 0461 532261,+39 0461 533167,ic.pergine1@pec.provincia.tn.it,dir.ic.pergine1@scuole.provincia.tn.it,segr.ic.pergine1@scuole.provincia.tn.it,http://www.icpergine1.it/,TNMM81401N,"

                
SCUOLA SECONDARIA DI PRIMO GRADO ""C. ANDREATTA"" PERGINE VALSUGANA
            
","29612
",/Scuole/ISTITUTO-COMPRENSIVO-PERGINE-12
Provinciale,"Via Chimelli,
    
10 -
    
38057    
PERGINE VALSUGANA",+39 0461 512312,+39 0461 530043,ic.pergine2@pec.provincia.tn.it,dir.freinet@scuole.provincia.tn.it,segr.freinet@scuole.provincia.tn.it,http://www.icpergine2.it,TNEE81501E,"

                
SCUOLA PRIMARIA ""G. RODARI"" PERGINE VALSUGANA
            
","29614
",/Scuole/ISTITUTO-COMPRENSIVO-PERGINE-2-C.-Freinet2
Provinciale,"Viale delle Nazioni Unite,
    
44 -
    
38057    
PERGINE VALSUGANA",+39 0461 512312,+39 0461 530043,ic.pergine2@pec.provincia.tn.it,dir.freinet@scuole.provincia.tn.it,segr.freinet@scuole.provincia.tn.it,http://www.icpergine2.it,TNEE81502G,"

                
SCUOLA PRIMARIA CANALE
            
","29615
",/Scuole/ISTITUTO-COMPRENSIVO-PERGINE-2-C.-Freinet2
Provinciale,"Via D Oltrefersina,
    
149 -
    
38057    
PERGINE VALSUGANA",+39 0461 512312,+39 0461 530043,ic.pergine2@pec.provincia.tn.it,dir.freinet@scuole.provincia.tn.it,segr.freinet@scuole.provincia.tn.it,http://www.icpergine2.it,TNEE81504N,"

                
SCUOLA PRIMARIA MADRANO
            
","29616
",/Scuole/ISTITUTO-COMPRENSIVO-PERGINE-2-C.-Freinet2
Provinciale,"Via Don Sopperra,
    
61 -
    
38057    
PERGINE VALSUGANA",+39 0461 512312,+39 0461 530043,ic.pergine2@pec.provincia.tn.it,dir.freinet@scuole.provincia.tn.it,segr.freinet@scuole.provincia.tn.it,http://www.icpergine2.it,TNEE81503L,"

                
SCUOLA PRIMARIA SUSA'
            
","29617
",/Scuole/ISTITUTO-COMPRENSIVO-PERGINE-2-C.-Freinet2
Provinciale,"Via Amstetten,
    
4 -
    
38057    
PERGINE VALSUGANA",+39 0461 512312,+39 0461 530043,ic.pergine2@pec.provincia.tn.it,dir.freinet@scuole.provincia.tn.it,segr.freinet@scuole.provincia.tn.it,http://www.icpergine2.it,TNMM81501D,"

                
SCUOLA SECONDARIA DI PRIMO GRADO ""T. GARBARI"" PERGINE VALSUGANA
            
","29618
",/Scuole/ISTITUTO-COMPRENSIVO-PERGINE-2-C.-Freinet2
Provinciale,"Via Fia,
    
11/A -
    
38038    
TESERO",+39 0462 813197,+39 0462 500023,ic.predazzo@pec.provincia.tn.it,dir.ic.predazzo@scuole.provincia.tn.it,segr.ic.predazzo@scuole.provincia.tn.it,http://www.ic-predazzotesero.it,TNEE80804E,"

                
SCUOLA PRIMARIA ""G. MANEGA"" TESERO
            
","29620
",/Scuole/ISTITUTO-COMPRENSIVO-PREDAZZO-TESERO-PANCHIA-ZIANO2
Provinciale,"Piazza Italia,
    
4 -
    
38030    
ZIANO DI FIEMME",+39 0462 571163,+39 0462 500023,ic.predazzo@pec.provincia.tn.it,dir.ic.predazzo@scuole.provincia.tn.it,segr.ic.predazzo@scuole.provincia.tn.it,http://www.ic-predazzotesero.it,TNEE80802C,"

                
SCUOLA PRIMARIA ""I. MASIA"" ZIANO DI FIEMME
            
","29621
",/Scuole/ISTITUTO-COMPRENSIVO-PREDAZZO-TESERO-PANCHIA-ZIANO2
Provinciale,"Corso Degasperi,
    
8 -
    
38037    
PREDAZZO",+39 0462 501131,+39 0462 500023,ic.predazzo@pec.provincia.tn.it,dir.ic.predazzo@scuole.provincia.tn.it,segr.ic.predazzo@scuole.provincia.tn.it,http://www.ic-predazzotesero.it,TNEE80801B,"

                
SCUOLA PRIMARIA ""M. MORANDINI DEGASPERI"" PREDAZZO
            
","29622
",/Scuole/ISTITUTO-COMPRENSIVO-PREDAZZO-TESERO-PANCHIA-ZIANO2
Provinciale,"Via Fia,
    
11/A -
    
38038    
TESERO",+39 0462 501131,+39 0462 500023,ic.predazzo@pec.provincia.tn.it,dir.ic.predazzo@scuole.provincia.tn.it,segr.ic.predazzo@scuole.provincia.tn.it,http://www.ic-predazzotesero.it,TNMM80802B,"

                
SCUOLA SECONDARIA DI PRIMO GRADO ""G. ALBERTI"" TESERO
            
","29623
",/Scuole/ISTITUTO-COMPRENSIVO-PREDAZZO-TESERO-PANCHIA-ZIANO2
Provinciale,"Via Vardabasso,
    
3 -
    
38037    
PREDAZZO",+39 0462 501131,+39 0462 500023,ic.predazzo@pec.provincia.tn.it,dir.ic.predazzo@scuole.provincia.tn.it,segr.ic.predazzo@scuole.provincia.tn.it,http://www.ic-predazzotesero.it,TNMM80801A,"

                
SCUOLA SECONDARIA DI PRIMO GRADO ""MARZARI PENCATI"" PREDAZZO
            
","29624
",/Scuole/ISTITUTO-COMPRENSIVO-PREDAZZO-TESERO-PANCHIA-ZIANO2
Provinciale,"Largo Caduti delle Foibe,
    
3 -
    
38066    
RIVA DEL GARDA",+39 0464 552170,+39 0464 520789,ic.riva2@pec.provincia.tn.it,dir.ic.riva2@scuole.provincia.tn.it,segr.ic.riva2@scuole.provincia.tn.it,http://www.riva2.it,TNEE84201V,"

                
SCUOLA PRIMARIA ""A. ZADRA"" RIONE DEGASPERI RIVA DEL GARDA
            
","29632
",/Scuole/ISTITUTO-COMPRENSIVO-RIVA-2-L.-Pizzini2
Provinciale,"Piazza della Chiesa,
    
13 -
    
38066    
RIVA DEL GARDA",+39 0464 552170,+39 0464 520789,ic.riva2@pec.provincia.tn.it,dir.ic.riva2@scuole.provincia.tn.it,segr.ic.riva2@scuole.provincia.tn.it,http://www.riva2.it,TNEE842031,"

                
SCUOLA PRIMARIA ""G. FEDRIGONI"" VARONE RIVA DEL GARDA
            
","29633
",/Scuole/ISTITUTO-COMPRENSIVO-RIVA-2-L.-Pizzini2
Provinciale,"Via dei laghi,
    
47 -
    
38060    
TENNO",+39 0464 552170,+39 0464 520789,ic.riva2@pec.provincia.tn.it,dir.ic.riva2@scuole.provincia.tn.it,segr.ic.riva2@scuole.provincia.tn.it,http://www.riva2.it,TNEE84202X,"

                
SCUOLA PRIMARIA ""O. LUCCHI"" TENNO
            
","29634
",/Scuole/ISTITUTO-COMPRENSIVO-RIVA-2-L.-Pizzini2
Provinciale,"Piazza Contini,
    
8 -
    
38066    
RIVA DEL GARDA",+39 0464 552170,+39 0464 520789,ic.riva2@pec.provincia.tn.it,dir.ic.riva2@scuole.provincia.tn.it,segr.ic.riva2@scuole.provincia.tn.it,http://www.riva2.it,TNMM84201T,"

                
SCUOLA SECONDARIA DI PRIMO GRADO ""S. SIGHELE"" RIVA DEL GARDA
            
","29635
",/Scuole/ISTITUTO-COMPRENSIVO-RIVA-2-L.-Pizzini2
Provinciale,"Via Romani,
    
 42/1 -
    
38068    
ROVERETO",+39 0464 420759,+39 0464 480415,ic.roveretonord@pec.provincia.tn.it,dir.ic.roveretonord@scuole.provincia.tn.it,segr.ic.roveretonord@scuole.provincia.tn.it,http://www.icroveretonord.it,TNEE85905C,"

                
SCUOLA PRIMARIA ""D. CHIESA"" NORIGLIO
            
","29644
",/Scuole/ISTITUTO-COMPRENSIVO-ROVERETO-NORD2
Provinciale,"Via Puccini,
    
22 -
    
38068    
ROVERETO",+39 0464 420759,+39 0464 480415,ic.roveretonord@pec.provincia.tn.it,dir.ic.roveretonord@scuole.provincia.tn.it,segr.ic.roveretonord@scuole.provincia.tn.it,http://www.icroveretonord.it,TNEE85903A,"

                
SCUOLA PRIMARIA ""M. K. GANDHI"" ROVERETO
            
","29645
",/Scuole/ISTITUTO-COMPRENSIVO-ROVERETO-NORD2
Provinciale,"Corso Bettini,
    
67 -
    
38068    
ROVERETO",+39 0464 420759,+39 0464 480415,ic.roveretonord@pec.provincia.tn.it,dir.ic.roveretonord@scuole.provincia.tn.it,segr.ic.roveretonord@scuole.provincia.tn.it,http://www.icroveretonord.it,TNMM859017,"

                
SCUOLA SECONDARIA DI PRIMO GRADO ""L. NEGRELLI"" ROVERETO
            
","29646
",/Scuole/ISTITUTO-COMPRENSIVO-ROVERETO-NORD2
Provinciale,"Via Brigata Abruzzi,
    
6 -
    
38050    
PIEVE TESINO",+39 0461 762046,+39 0461 763409,ic.strignotesino@pec.provincia.tn.it,dir.ic.strignoetesino@scuole.provincia.tn.it,segr.ic.strignoetesino@scuole.provincia.tn.it,http://www.icstrignoetesino.it,TNEE80102N,"

                
SCUOLA PRIMARIA ""A. DEGASPERI"" PIEVE TESINO
            
","29653
",/Scuole/ISTITUTO-COMPRENSIVO-STRIGNO-E-TESINO2
Provinciale,"Via Roma,
    
52 -
    
38050    
OSPEDALETTO",+39 0461 762046,+39 0461 763409,ic.strignotesino@pec.provincia.tn.it,dir.ic.strignoetesino@scuole.provincia.tn.it,segr.ic.strignoetesino@scuole.provincia.tn.it,http://www.icstrignoetesino.it,TNEE80108X,"

                
SCUOLA PRIMARIA OSPEDALETTO
            
","29654
",/Scuole/ISTITUTO-COMPRENSIVO-STRIGNO-E-TESINO2
Provinciale,"Via delle Praele,
    
21 -
    
38059    
SAMONE",+39 0461 762046,+39 0461 763409,ic.strignotesino@pec.provincia.tn.it,dir.ic.strignoetesino@scuole.provincia.tn.it,segr.ic.strignoetesino@scuole.provincia.tn.it,http://www.icstrignoetesino.it,TNEE80104Q,"

                
SCUOLA PRIMARIA SAMONE
            
","29655
",/Scuole/ISTITUTO-COMPRENSIVO-STRIGNO-E-TESINO2
Provinciale,"Via XV Agosto,
    
68 -
    
38050    
SCURELLE",+39 0461 762046,+39 0461 763409,ic.strignotesino@pec.provincia.tn.it,dir.ic.strignoetesino@scuole.provincia.tn.it,segr.ic.strignoetesino@scuole.provincia.tn.it,http://www.icstrignoetesino.it,TNEE80105R,"

                
SCUOLA PRIMARIA SCURELLE
            
","29656
",/Scuole/ISTITUTO-COMPRENSIVO-STRIGNO-E-TESINO2
Provinciale,"Piazza IV Novembre - Strigno,
    
12/A -
    
38059    
CASTEL IVANO",+39 0461 762046,+39 0461 763409,ic.strignotesino@pec.provincia.tn.it,dir.ic.strignoetesino@scuole.provincia.tn.it,segr.ic.strignoetesino@scuole.provincia.tn.it,http://www.icstrignoetesino.it,TNEE80106T,"

                
SCUOLA PRIMARIA STRIGNO
            
","29657
",/Scuole/ISTITUTO-COMPRENSIVO-STRIGNO-E-TESINO2
Provinciale,"Via Dei Molini - Agnedo,
    
36 -
    
38059    
CASTEL IVANO",+39 0461 762046,+39 0461 763409,ic.strignotesino@pec.provincia.tn.it,dir.ic.strignoetesino@scuole.provincia.tn.it,segr.ic.strignoetesino@scuole.provincia.tn.it,http://www.icstrignoetesino.it,TNEE80107V,"

                
SCUOLA PRIMARIA VILLA AGNEDO
            
","29658
",/Scuole/ISTITUTO-COMPRENSIVO-STRIGNO-E-TESINO2
Provinciale,"Via Roma - Strigno,
    
14 -
    
38059    
CASTEL IVANO",+39 0461 762046,+39 0461 763409,ic.strignotesino@pec.provincia.tn.it,dir.ic.strignoetesino@scuole.provincia.tn.it,segr.ic.strignoetesino@scuole.provincia.tn.it,http://www.icstrignoetesino.it,TNMM80102L,"

                
SCUOLA SECONDARIA DI PRIMO GRADO ""O. BRENTARI"" STRIGNO
            
","29659
",/Scuole/ISTITUTO-COMPRENSIVO-STRIGNO-E-TESINO2
Provinciale,"Via Battisti,
    
2 -
    
38053    
CASTELLO TESINO",+39 0461 762046,+39 0461 763409,ic.strignotesino@pec.provincia.tn.it,dir.ic.strignoetesino@scuole.provincia.tn.it,segr.ic.strignoetesino@scuole.provincia.tn.it,http://www.icstrignoetesino.it,TNMM80101G,"

                
SCUOLA SECONDARIA DI PRIMO GRADO CASTELLO TESINO
            
","29660
",/Scuole/ISTITUTO-COMPRENSIVO-STRIGNO-E-TESINO2
Provinciale,"Via Risorgimento,
    
11/A -
    
38070    
STENICO",+39 0465 701472,+39 0465 702452,ic.giudicarieesteriori@pec.provincia.tn.it,dir.ic.pontearche@scuole.provincia.tn.it,segr.ic.pontearche@scuole.provincia.tn.it,http://www.giudicariescuola.it,TNEE83706L,"

                
SCUOLA PRIMARIA ""G. GRAFFER"" STENICO
            
","29562
",/Scuole/ISTITUTO-COMPRENSIVO-GIUDICARIE-ESTERIORI2
Provinciale,"Via di Prato - San Lorenzo,
    
15/A -
    
38078    
SAN LORENZO DORSINO",+39 0465 701472,+39 0465 702452,ic.giudicarieesteriori@pec.provincia.tn.it,dir.ic.pontearche@scuole.provincia.tn.it,segr.ic.pontearche@scuole.provincia.tn.it,http://www.giudicariescuola.it,TNEE83705G,"

                
SCUOLA PRIMARIA ""SAN G. BOSCO"" S.LORENZO IN BANALE
            
","29563
",/Scuole/ISTITUTO-COMPRENSIVO-GIUDICARIE-ESTERIORI2
Provinciale,"Frazione Campo Lomaso - Lomaso,
    
 1 -
    
38070    
COMANO TERME",+39 0465 701472,+39 0465 702452,ic.giudicarieesteriori@pec.provincia.tn.it,dir.ic.pontearche@scuole.provincia.tn.it,segr.ic.pontearche@scuole.provincia.tn.it,http://www.giudicariescuola.it,TNEE83704E,"

                
SCUOLA PRIMARIA CAMPO LOMASO
            
","29564
",/Scuole/ISTITUTO-COMPRENSIVO-GIUDICARIE-ESTERIORI2
Provinciale,"Via De Gasperi,
     -
    
38075    
FIAVE'",+39 0465 701472,+39 0465 702452,ic.giudicarieesteriori@pec.provincia.tn.it,dir.ic.pontearche@scuole.provincia.tn.it,segr.ic.pontearche@scuole.provincia.tn.it,http://www.giudicariescuola.it,TNEE83703D,"

                
SCUOLA PRIMARIA FIAVE'
            
","29565
",/Scuole/ISTITUTO-COMPRENSIVO-GIUDICARIE-ESTERIORI2
Provinciale,"Frazione Rango,
     -
    
38071    
BLEGGIO SUPERIORE",+39 0465 701472,+39 0465 702452,ic.giudicarieesteriori@pec.provincia.tn.it,dir.ic.pontearche@scuole.provincia.tn.it,segr.ic.pontearche@scuole.provincia.tn.it,http://www.giudicariescuola.it,TNEE83702C,"

                
SCUOLA PRIMARIA RANGO BLEGGIO SUPERIORE
            
","29566
",/Scuole/ISTITUTO-COMPRENSIVO-GIUDICARIE-ESTERIORI2
Provinciale,"Via S Giovanni Bosco - Ponte Arche - Bleggio Inferiore,
    
14 -
    
38070    
COMANO TERME",+39 0465 701472,+39 0465 702452,ic.giudicarieesteriori@pec.provincia.tn.it,dir.ic.pontearche@scuole.provincia.tn.it,segr.ic.pontearche@scuole.provincia.tn.it,http://www.giudicariescuola.it,TNMM83701A,"

                
SCUOLA SECONDARIA DI PRIMO GRADO ""G. PRATI"" PONTE ARCHE
            
","29567
",/Scuole/ISTITUTO-COMPRENSIVO-GIUDICARIE-ESTERIORI2
Provinciale,"Piazza SS Filippo e Giacomo,
    
1 -
    
38010    
TERRE D'ADIGE",+39 0461 246535,+39 0461 242955,ic.lavis@pec.provincia.tn.it,dir.ic.lavis@scuole.provincia.tn.it,segr.ic.lavis@scuole.provincia.tn.it,http://www.iclavis.it,TNEE825037,"

                
SCUOLA PRIMARIA ""A. FRANK"" ZAMBANA
            
","29574
",/Scuole/ISTITUTO-COMPRENSIVO-LAVIS2
Provinciale,"Via Degasperi,
    
18 -
    
38015    
LAVIS",+39 0461 246535,+39 0461 242955,ic.lavis@pec.provincia.tn.it,dir.ic.lavis@scuole.provincia.tn.it,segr.ic.lavis@scuole.provincia.tn.it,http://www.iclavis.it,TNEE825015,"

                
SCUOLA PRIMARIA ""DON G. GRAZIOLI"" LAVIS
            
","29575
",/Scuole/ISTITUTO-COMPRENSIVO-LAVIS2
Provinciale,"Via Pilati,
    
31 -
    
38015    
LAVIS",+39 0461 246535,+39 0461 242955,ic.lavis@pec.provincia.tn.it,dir.ic.lavis@scuole.provincia.tn.it,segr.ic.lavis@scuole.provincia.tn.it,http://www.iclavis.it,TNEE825026,"

                
SCUOLA PRIMARIA PRESSANO LAVIS
            
","29576
",/Scuole/ISTITUTO-COMPRENSIVO-LAVIS2
Provinciale,"Via Sette,
    
13/A -
    
38015    
LAVIS",+39 0461 246535,+39 0461 242955,ic.lavis@pec.provincia.tn.it,dir.ic.lavis@scuole.provincia.tn.it,segr.ic.lavis@scuole.provincia.tn.it,http://www.iclavis.it,TNMM825014,"

                
SCUOLA SECONDARIA DI PRIMO GRADO ""A. STAINER"" LAVIS
            
","29577
",/Scuole/ISTITUTO-COMPRENSIVO-LAVIS2
Provinciale,"Via Asilo,
    
3 -
    
38052    
CALDONAZZO",+39 0461 706146,+39 0461 706099,ic.levicoterme@pec.provincia.tn.it,dir.ic.levico@scuole.provincia.tn.it,segr.ic.levico@scuole.provincia.tn.it,http://www.iclevico.eu,TNEE818023,"

                
SCUOLA PRIMARIA ""C. CHIESA"" CALDONAZZO
            
","29579
",/Scuole/ISTITUTO-COMPRENSIVO-LEVICO-TERME2
Provinciale,"Via Albere,
    
2 -
    
38050    
TENNA",+39 0461 706146,+39 0461 706099,ic.levicoterme@pec.provincia.tn.it,dir.ic.levico@scuole.provincia.tn.it,segr.ic.levico@scuole.provincia.tn.it,http://www.iclevico.eu,TNEE818045,"

                
SCUOLA PRIMARIA ""G. ROSANELLI"" TENNA
            
","29580
",/Scuole/ISTITUTO-COMPRENSIVO-LEVICO-TERME2
Provinciale,"Via della Scuola,
    
2 -
    
38050    
CALCERANICA AL LAGO",+39 0461 706146,+39 0461 706099,ic.levicoterme@pec.provincia.tn.it,dir.ic.levico@scuole.provincia.tn.it,segr.ic.levico@scuole.provincia.tn.it,http://www.iclevico.eu,TNEE818012,"

                
SCUOLA PRIMARIA ""PADRE B. MARTINELLI"" CALCERANICA AL LAGO
            
","29581
",/Scuole/ISTITUTO-COMPRENSIVO-LEVICO-TERME2
Provinciale,"Via della Pace,
    
5 -
    
38056    
LEVICO TERME",+39 0461 706146,+39 0461 706099,ic.levicoterme@pec.provincia.tn.it,dir.ic.levico@scuole.provincia.tn.it,segr.ic.levico@scuole.provincia.tn.it,http://www.iclevico.eu,TNEE818034,"

                
SCUOLA PRIMARIA LEVICO TERME
            
","29582
",/Scuole/ISTITUTO-COMPRENSIVO-LEVICO-TERME2
Provinciale,"Via della Pace,
    
5 -
    
38056    
LEVICO TERME",+39 0461 706146,+39 0461 706099,ic.levicoterme@pec.provincia.tn.it,dir.ic.levico@scuole.provincia.tn.it,segr.ic.levico@scuole.provincia.tn.it,http://www.iclevico.eu,TNMM818011,"

                
SCUOLA SECONDARIA DI PRIMO GRADO ""G. B. DE GASPARIS"" LEVICO TERME
            
","29583
",/Scuole/ISTITUTO-COMPRENSIVO-LEVICO-TERME2
Provinciale,"Via Dante,
    
9 -
    
38016    
MEZZOCORONA",+39 0461 605409,+39 0461 605142,ic.mezzocorona@pec.provincia.tn.it,dir.ic.mezzocorona@scuole.provincia.tn.it,segr.ic.mezzocorona@scuole.provincia.tn.it,http://www.icmezzocorona.it,TNEE82304L,"

                
SCUOLA PRIMARIA ""A. DEGASPERI"" MEZZOCORONA
            
","29585
",/Scuole/ISTITUTO-COMPRENSIVO-MEZZOCORONA2
Provinciale,"Via Biasi,
    
1 -
    
38010    
SAN MICHELE ALL'ADIGE",+39 0461 605409,+39 0461 605142,ic.mezzocorona@pec.provincia.tn.it,dir.ic.mezzocorona@scuole.provincia.tn.it,segr.ic.mezzocorona@scuole.provincia.tn.it,http://www.icmezzocorona.it,TNEE82302E,"

                
SCUOLA PRIMARIA ""F. BIASI"" S.MICHELE ALL'ADIGE
            
","29586
",/Scuole/ISTITUTO-COMPRENSIVO-MEZZOCORONA2
Provinciale,"Via Rosmini,
    
5/A -
    
38030    
ROVERE' DELLA LUNA",+39 0461 605409,+39 0461 605142,ic.mezzocorona@pec.provincia.tn.it,dir.ic.mezzocorona@scuole.provincia.tn.it,segr.ic.mezzocorona@scuole.provincia.tn.it,http://www.icmezzocorona.it,TNEE82305N,"

                
SCUOLA PRIMARIA ""F.LLI BRONZETTI"" ROVERE' DELLA LUNA
            
","29587
",/Scuole/ISTITUTO-COMPRENSIVO-MEZZOCORONA2
Provinciale,"Via Marconi,
    
65 -
    
38010    
SAN MICHELE ALL'ADIGE",+39 0461 605409,+39 0461 605142,ic.mezzocorona@pec.provincia.tn.it,dir.ic.mezzocorona@scuole.provincia.tn.it,segr.ic.mezzocorona@scuole.provincia.tn.it,http://www.icmezzocorona.it,TNEE82301D,"

                
SCUOLA PRIMARIA GRUMO
            
","29588
",/Scuole/ISTITUTO-COMPRENSIVO-MEZZOCORONA2
Provinciale,"Via Dante,
    
9 -
    
38016    
MEZZOCORONA",+39 0461 605409,+39 0461 605142,ic.mezzocorona@pec.provincia.tn.it,dir.ic.mezzocorona@scuole.provincia.tn.it,segr.ic.mezzocorona@scuole.provincia.tn.it,http://www.icmezzocorona.it,TNMM82301C,"

                
SCUOLA SECONDARIA DI PRIMO GRADO ""E. CHINI"" MEZZOCORONA
            
","29589
",/Scuole/ISTITUTO-COMPRENSIVO-MEZZOCORONA2
Provinciale,"Via Filos,
    
3 -
    
38017    
MEZZOLOMBARDO",+39 0461 601125,+39 0461 601125,ic.mezzolombardo@pec.provincia.tn.it,dir.ic.mezzolombardo@scuole.provincia.tn.it,segr.ic.mezzolombardo@scuole.provincia.tn.it,http://www.icmezzolombardopaganella.it,TNEE824019,"

                
SCUOLA PRIMARIA ""C. DARWIN"" MEZZOLOMBARDO
            
","29591
",/Scuole/ISTITUTO-COMPRENSIVO-MEZZOLOMBARDO-PAGANELLA2
Provinciale,"Via Villa,
    
21 -
    
38010    
FAI DELLA PAGANELLA",+39 0461 601125,+39 0461 601125,ic.mezzolombardo@pec.provincia.tn.it,dir.ic.mezzolombardo@scuole.provincia.tn.it,segr.ic.mezzolombardo@scuole.provincia.tn.it,http://www.icmezzolombardopaganella.it,TNEE82405D,"

                
SCUOLA PRIMARIA ""Don L. Rossi"" FAI DELLA PAGANELLA
            
","29592
",/Scuole/ISTITUTO-COMPRENSIVO-MEZZOLOMBARDO-PAGANELLA2
Provinciale,"Piazza Scuole,
    
2 -
    
38018    
MOLVENO",+39 0461 601125,+39 0461 601125,ic.mezzolombardo@pec.provincia.tn.it,dir.ic.mezzolombardo@scuole.provincia.tn.it,segr.ic.mezzolombardo@scuole.provincia.tn.it,http://www.icmezzolombardopaganella.it,TNEE82407G,"

                
SCUOLA PRIMARIA ""L. Nicolussi"" MOLVENO
            
","29593
",/Scuole/ISTITUTO-COMPRENSIVO-MEZZOLOMBARDO-PAGANELLA2
